File: CAP_3_00_01_05_06_20.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
   23104    71    47  01000111
   23105    70    46  01000110
   23106    70    46  01000110
   23107    71    47  01000111
   23108    71    47  01000111
   23109    70    46  01000110
   23110    70    46  01000110
   23111    70    46  01000110
   23112    71    47  01000111
   23113    70    46  01000110
   23114    70    46  01000110
   23115    71    47  01000111
   23116    70    46  01000110
   23117    70    46  01000110
   23118    70    46  01000110
   23119    70    46  01000110
   23120    71    47  01000111
   23121    70    46  01000110
   23122    70    46  01000110
   23123    71    47  01000111
   23124    71    47  01000111
   23125    70    46  01000110
   23126    70    46  01000110
   23127    70    46  01000110
   23128    71    47  01000111
   23129    70    46  01000110
   23130    70    46  01000110
   23131    71    47  01000111
   23132    71    47  01000111
   23133    70    46  01000110
   23134    70    46  01000110
   23135    70    46  01000110
   23136    71    47  01000111
   23137    70    46  01000110
   23138    70    46  01000110
   23139    71    47  01000111
   23140    71    47  01000111
   23141    70    46  01000110
   23142    70    46  01000110
   23143    70    46  01000110
   23144    71    47  01000111
   23145    70    46  01000110
   23146    70    46  01000110
   23147    71    47  01000111
   23148    71    47  01000111
   23149    70    46  01000110
   23150    70    46  01000110
   23151    71    47  01000111
   23152    71    47  01000111
   23153    70    46  01000110
   23154    70    46  01000110
   23155    71    47  01000111
   23156    71    47  01000111
   23157    70    46  01000110
   23158    70    46  01000110
   23159    71    47  01000111
   23160    71    47  01000111
   23161    70    46  01000110
   23162    70    46  01000110
   23163    71    47  01000111
   23164    71    47  01000111
   23165    70    46  01000110
   23166    70    46  01000110
   23167    71    47  01000111
   23168    71    47  01000111
   23169    70    46  01000110
   23170    70    46  01000110
   23171    71    47  01000111
   23172    71    47  01000111
   23173    70    46  01000110
   23174    70    46  01000110
   23175    71    47  01000111
   23176    71    47  01000111
   23177    70    46  01000110
   23178    70    46  01000110
   23179    71    47  01000111
   23180    71    47  01000111
   23181    70    46  01000110
   23182    70    46  01000110
   23183    71    47  01000111
   23184    71    47  01000111
   23185    70    46  01000110
   23186    70    46  01000110
   23187    71    47  01000111
   23188    71    47  01000111
   23189    70    46  01000110
   23190    70    46  01000110
   23191    70    46  01000110
   23192    71    47  01000111
   23193    70    46  01000110
   23194    70    46  01000110
   23195    71    47  01000111
   23196    71    47  01000111
   23197    70    46  01000110
   23198    70    46  01000110
   23199    70    46  01000110
   23200    71    47  01000111
   23201    70    46  01000110
   23202    70    46  01000110
   23203    71    47  01000111
   23204    70    46  01000110
   23205    70    46  01000110
   23206    70    46  01000110
   23207    70    46  01000110
   23208    71    47  01000111
   23209    70    46  01000110
   23210    70    46  01000110
   23211    71    47  01000111
   23212    71    47  01000111
   23213    70    46  01000110
   23214    70    46  01000110
   23215    70    46  01000110
   23216    71    47  01000111
   23217    70    46  01000110
   23218    70    46  01000110
   23219    71    47  01000111
   23220    71    47  01000111
   23221    70    46  01000110
   23222    70    46  01000110
   23223    70    46  01000110
   23224    71    47  01000111
   23225    70    46  01000110
   23226    70    46  01000110
   23227    71    47  01000111
   23228    70    46  01000110
   23229    70    46  01000110
   23230    70    46  01000110
   23231    70    46  01000110
   23232    71    47  01000111
   23233    70    46  01000110
   23234    70    46  01000110
   23235    71    47  01000111
   23236    71    47  01000111
   23237    70    46  01000110
   23238    70    46  01000110
   23239    70    46  01000110
   23240    71    47  01000111
   23241    70    46  01000110
   23242    70    46  01000110
   23243    71    47  01000111
   23244    71    47  01000111
   23245    70    46  01000110
   23246    70    46  01000110
   23247    71    47  01000111
   23248    71    47  01000111
   23249    70    46  01000110
   23250    70    46  01000110
   23251    71    47  01000111
   23252    71    47  01000111
   23253    70    46  01000110
   23254    70    46  01000110
   23255    71    47  01000111
   23256    71    47  01000111
   23257    70    46  01000110
   23258    70    46  01000110
   23259    71    47  01000111
   23260    71    47  01000111
   23261    70    46  01000110
   23262    70    46  01000110
   23263    70    46  01000110
   23264    71    47  01000111
   23265    70    46  01000110
   23266    70    46  01000110
   23267    71    47  01000111
   23268    71    47  01000111
   23269    70    46  01000110
   23270    70    46  01000110
   23271    70    46  01000110
   23272    71    47  01000111
   23273    70    46  01000110
   23274    70    46  01000110
   23275    71    47  01000111
   23276    70    46  01000110
   23277    70    46  01000110
   23278    70    46  01000110
   23279    70    46  01000110
   23280    71    47  01000111
   23281    70    46  01000110
   23282    70    46  01000110
   23283    71    47  01000111
   23284    70    46  01000110
   23285    70    46  01000110
   23286    70    46  01000110
   23287    70    46  01000110
   23288    71    47  01000111
   23289    70    46  01000110
   23290    70    46  01000110
   23291    71    47  01000111
   23292    70    46  01000110
   23293    70    46  01000110
   23294    70    46  01000110
   23295    70    46  01000110
   23296    71    47  01000111
   23297    70    46  01000110
   23298    70    46  01000110
   23299    71    47  01000111
   23300    70    46  01000110
   23301    70    46  01000110
   23302    70    46  01000110
   23303    70    46  01000110
   23304    71    47  01000111
   23305    70    46  01000110
   23306    70    46  01000110
   23307    71    47  01000111
   23308    70    46  01000110
   23309    70    46  01000110
   23310    70    46  01000110
   23311    70    46  01000110
   23312    71    47  01000111
   23313    70    46  01000110
   23314    70    46  01000110
   23315    71    47  01000111
   23316    70    46  01000110
   23317    70    46  01000110
   23318    70    46  01000110
   23319    70    46  01000110
   23320    71    47  01000111
   23321    70    46  01000110
   23322    70    46  01000110
   23323    71    47  01000111
   23324    70    46  01000110
   23325    70    46  01000110
   23326    70    46  01000110
   23327    70    46  01000110
   23328    71    47  01000111
   23329    70    46  01000110
   23330    70    46  01000110
   23331    71    47  01000111
   23332    70    46  01000110
   23333    70    46  01000110
   23334    70    46  01000110
   23335    70    46  01000110
   23336    71    47  01000111
   23337    70    46  01000110
   23338    70    46  01000110
   23339    71    47  01000111
   23340    70    46  01000110
   23341    70    46  01000110
   23342    70    46  01000110
   23343    70    46  01000110
   23344    71    47  01000111
   23345    70    46  01000110
   23346    70    46  01000110
   23347    71    47  01000111
   23348    70    46  01000110
   23349    70    46  01000110
   23350    70    46  01000110
   23351    70    46  01000110
   23352    71    47  01000111
   23353    70    46  01000110
   23354    70    46  01000110
   23355    71    47  01000111
   23356    70    46  01000110
   23357    70    46  01000110
   23358    70    46  01000110
   23359    70    46  01000110
   23360    71    47  01000111
   23361    70    46  01000110
   23362    70    46  01000110
   23363    71    47  01000111
   23364    70    46  01000110
   23365    70    46  01000110
   23366    70    46  01000110
   23367    70    46  01000110
   23368    71    47  01000111
   23369    70    46  01000110
   23370    70    46  01000110
   23371    71    47  01000111
   23372    70    46  01000110
   23373    70    46  01000110
   23374    70    46  01000110
   23375    70    46  01000110
   23376    71    47  01000111
   23377    70    46  01000110
   23378    70    46  01000110
   23379    71    47  01000111
   23380    70    46  01000110
   23381    70    46  01000110
   23382    70    46  01000110
   23383    70    46  01000110
   23384    71    47  01000111
   23385    70    46  01000110
   23386    70    46  01000110
   23387    71    47  01000111
   23388    71    47  01000111
   23389    70    46  01000110
   23390    70    46  01000110
   23391    70    46  01000110
   23392    71    47  01000111
   23393    70    46  01000110
   23394    70    46  01000110
   23395    71    47  01000111
   23396    71    47  01000111
   23397    70    46  01000110
   23398    70    46  01000110
   23399    70    46  01000110
   23400    71    47  01000111
   23401    70    46  01000110
   23402    70    46  01000110
   23403    71    47  01000111
   23404    70    46  01000110
   23405    70    46  01000110
   23406    70    46  01000110
   23407    70    46  01000110
   23408    71    47  01000111
   23409    70    46  01000110
   23410    70    46  01000110
   23411    71    47  01000111
   23412    71    47  01000111
   23413    70    46  01000110
   23414    70    46  01000110
   23415    70    46  01000110
   23416    71    47  01000111
   23417    70    46  01000110
   23418    70    46  01000110
   23419    71    47  01000111
   23420    70    46  01000110
   23421    70    46  01000110
   23422    70    46  01000110
   23423    71    47  01000111
   23424    71    47  01000111
   23425    70    46  01000110
   23426    70    46  01000110
   23427    71    47  01000111
   23428    71    47  01000111
   23429    70    46  01000110
   23430    70    46  01000110
   23431    71    47  01000111
   23432    71    47  01000111
   23433    70    46  01000110
   23434    70    46  01000110
   23435    71    47  01000111
   23436    70    46  01000110
   23437    70    46  01000110
   23438    70    46  01000110
   23439    71    47  01000111
   23440    71    47  01000111
   23441    70    46  01000110
   23442    70    46  01000110
   23443    71    47  01000111
   23444    71    47  01000111
   23445    70    46  01000110
   23446    70    46  01000110
   23447    70    46  01000110
   23448    71    47  01000111
   23449    70    46  01000110
   23450    70    46  01000110
   23451    71    47  01000111
   23452    70    46  01000110
   23453    70    46  01000110
   23454    70    46  01000110
   23455    70    46  01000110
   23456    71    47  01000111
   23457    70    46  01000110
   23458    70    46  01000110
   23459    71    47  01000111
   23460    70    46  01000110
   23461    70    46  01000110
   23462    70    46  01000110
   23463    70    46  01000110
   23464    71    47  01000111
   23465    70    46  01000110
   23466    70    46  01000110
   23467    71    47  01000111
   23468    70    46  01000110
   23469    70    46  01000110
   23470    70    46  01000110
   23471    70    46  01000110
   23472    71    47  01000111
   23473    70    46  01000110
   23474    70    46  01000110
   23475    71    47  01000111
   23476    70    46  01000110
   23477    70    46  01000110
   23478    70    46  01000110
   23479    70    46  01000110
   23480    71    47  01000111
   23481    70    46  01000110
   23482    70    46  01000110
   23483    71    47  01000111
   23484    70    46  01000110
   23485    70    46  01000110
   23486    70    46  01000110
   23487    70    46  01000110
   23488    71    47  01000111
   23489    70    46  01000110
   23490    70    46  01000110
   23491    71    47  01000111
   23492    70    46  01000110
   23493    70    46  01000110
   23494    70    46  01000110
   23495    70    46  01000110
   23496    71    47  01000111
   23497    70    46  01000110
   23498    70    46  01000110
   23499    71    47  01000111
   23500    70    46  01000110
   23501    70    46  01000110
   23502    70    46  01000110
   23503    70    46  01000110
   23504    71    47  01000111
   23505    70    46  01000110
   23506    70    46  01000110
   23507    71    47  01000111
   23508    71    47  01000111
   23509    70    46  01000110
   23510    70    46  01000110
   23511    70    46  01000110
   23512    71    47  01000111
   23513    70    46  01000110
   23514    70    46  01000110
   23515    71    47  01000111
   23516    71    47  01000111
   23517    70    46  01000110
   23518    70    46  01000110
   23519    70    46  01000110
   23520    71    47  01000111
   23521    70    46  01000110
   23522    70    46  01000110
   23523    71    47  01000111
   23524    71    47  01000111
   23525    70    46  01000110
   23526    70    46  01000110
   23527    70    46  01000110
   23528    71    47  01000111
   23529    70    46  01000110
   23530    70    46  01000110
   23531    71    47  01000111
   23532    71    47  01000111
   23533    70    46  01000110
   23534    70    46  01000110
   23535    70    46  01000110
   23536    71    47  01000111
   23537    70    46  01000110
   23538    70    46  01000110
   23539    71    47  01000111
   23540    70    46  01000110
   23541    70    46  01000110
   23542    70    46  01000110
   23543    70    46  01000110
   23544    71    47  01000111
   23545    70    46  01000110
   23546    70    46  01000110
   23547    71    47  01000111
   23548    71    47  01000111
   23549    70    46  01000110
   23550    70    46  01000110
   23551    70    46  01000110
   23552    71    47  01000111
   23553    70    46  01000110
   23554    70    46  01000110
   23555    71    47  01000111
   23556    70    46  01000110
   23557    70    46  01000110
   23558    70    46  01000110
   23559    71    47  01000111
   23560    71    47  01000111
   23561    70    46  01000110
   23562    70    46  01000110
   23563    71    47  01000111
   23564    71    47  01000111
   23565    70    46  01000110
   23566    70    46  01000110
   23567    70    46  01000110
   23568    71    47  01000111
   23569    70    46  01000110
   23570    70    46  01000110
   23571    71    47  01000111
   23572    71    47  01000111
   23573    70    46  01000110
   23574    70    46  01000110
   23575    70    46  01000110
   23576    71    47  01000111
   23577    70    46  01000110
   23578    70    46  01000110
   23579    71    47  01000111
   23580    71    47  01000111
   23581    70    46  01000110
   23582    70    46  01000110
   23583    71    47  01000111
   23584    71    47  01000111
   23585    70    46  01000110
   23586    70    46  01000110
   23587    71    47  01000111
   23588    71    47  01000111
   23589    70    46  01000110
   23590    70    46  01000110
   23591    71    47  01000111
   23592    71    47  01000111
   23593    70    46  01000110
   23594    70    46  01000110
   23595    71    47  01000111
   23596    70    46  01000110
   23597    70    46  01000110
   23598    70    46  01000110
   23599    71    47  01000111
   23600    71    47  01000111
   23601    70    46  01000110
   23602    70    46  01000110
   23603    71    47  01000111
   23604    70    46  01000110
   23605    70    46  01000110
   23606    70    46  01000110
   23607    70    46  01000110
   23608    71    47  01000111
   23609    70    46  01000110
   23610    70    46  01000110
   23611    71    47  01000111
   23612    71    47  01000111
   23613    70    46  01000110
   23614    70    46  01000110
   23615    70    46  01000110
   23616    71    47  01000111
   23617    70    46  01000110
   23618    70    46  01000110
   23619    71    47  01000111
   23620    70    46  01000110
   23621    70    46  01000110
   23622    70    46  01000110
   23623    70    46  01000110
   23624    71    47  01000111
   23625    70    46  01000110
   23626    70    46  01000110
   23627    71    47  01000111
   23628    70    46  01000110
   23629    70    46  01000110
   23630    70    46  01000110
   23631    70    46  01000110
   23632    71    47  01000111
   23633    70    46  01000110
   23634    70    46  01000110
   23635    71    47  01000111
   23636    70    46  01000110
   23637    70    46  01000110
   23638    70    46  01000110
   23639    70    46  01000110
   23640    71    47  01000111
   23641    70    46  01000110
   23642    70    46  01000110
   23643    71    47  01000111
   23644    71    47  01000111
   23645    70    46  01000110
   23646    70    46  01000110
   23647    70    46  01000110
   23648    71    47  01000111
   23649    70    46  01000110
   23650    70    46  01000110
   23651    71    47  01000111
   23652    70    46  01000110
   23653    70    46  01000110
   23654    70    46  01000110
   23655    70    46  01000110
   23656    71    47  01000111
   23657    70    46  01000110
   23658    70    46  01000110
   23659    71    47  01000111
   23660    70    46  01000110
   23661    70    46  01000110
   23662    70    46  01000110
   23663    70    46  01000110
   23664    71    47  01000111
   23665    70    46  01000110
   23666    70    46  01000110
   23667    71    47  01000111
   23668    70    46  01000110
   23669    70    46  01000110
   23670    70    46  01000110
   23671    71    47  01000111
   23672    71    47  01000111
   23673    70    46  01000110
   23674    70    46  01000110
   23675    71    47  01000111
   23676    70    46  01000110
   23677    70    46  01000110
   23678    70    46  01000110
   23679    70    46  01000110
   23680    71    47  01000111
   23681    70    46  01000110
   23682    70    46  01000110
   23683    71    47  01000111
   23684    71    47  01000111
   23685    70    46  01000110
   23686    70    46  01000110
   23687    70    46  01000110
   23688    71    47  01000111
   23689    70    46  01000110
   23690    70    46  01000110
   23691    71    47  01000111
   23692    70    46  01000110
   23693    70    46  01000110
   23694    70    46  01000110
   23695    70    46  01000110
   23696    71    47  01000111
   23697    70    46  01000110
   23698    70    46  01000110
   23699    71    47  01000111
   23700    70    46  01000110
   23701    70    46  01000110
   23702    70    46  01000110
   23703    70    46  01000110
   23704    71    47  01000111
   23705    70    46  01000110
   23706    70    46  01000110
   23707    71    47  01000111
   23708    70    46  01000110
   23709    70    46  01000110
   23710    70    46  01000110
   23711    70    46  01000110
   23712    71    47  01000111
   23713    70    46  01000110
   23714    70    46  01000110
   23715    71    47  01000111
   23716    70    46  01000110
   23717    70    46  01000110
   23718    70    46  01000110
   23719    70    46  01000110
   23720    71    47  01000111
   23721    70    46  01000110
   23722    70    46  01000110
   23723    71    47  01000111
   23724    70    46  01000110
   23725    70    46  01000110
   23726    70    46  01000110
   23727    70    46  01000110
   23728    71    47  01000111
   23729    70    46  01000110
   23730    70    46  01000110
   23731    71    47  01000111
   23732    71    47  01000111
   23733    70    46  01000110
   23734    70    46  01000110
   23735    70    46  01000110
   23736    71    47  01000111
   23737    70    46  01000110
   23738    70    46  01000110
   23739    71    47  01000111
   23740    71    47  01000111
   23741    70    46  01000110
   23742    70    46  01000110
   23743    70    46  01000110
   23744    71    47  01000111
   23745    70    46  01000110
   23746    70    46  01000110
   23747    71    47  01000111
   23748    70    46  01000110
   23749    70    46  01000110
   23750    70    46  01000110
   23751    70    46  01000110
   23752    71    47  01000111
   23753    70    46  01000110
   23754    70    46  01000110
   23755    71    47  01000111
   23756    71    47  01000111
   23757    70    46  01000110
   23758    70    46  01000110
   23759    70    46  01000110
   23760    71    47  01000111
   23761    70    46  01000110
   23762    70    46  01000110
   23763    71    47  01000111
   23764    71    47  01000111
   23765    70    46  01000110
   23766    70    46  01000110
   23767    71    47  01000111
   23768    71    47  01000111
   23769    70    46  01000110
   23770    70    46  01000110
   23771    71    47  01000111
   23772    71    47  01000111
   23773    70    46  01000110
   23774    70    46  01000110
   23775    70    46  01000110
   23776    71    47  01000111
   23777    70    46  01000110
   23778    70    46  01000110
   23779    71    47  01000111
   23780    71    47  01000111
   23781    70    46  01000110
   23782    70    46  01000110
   23783    70    46  01000110
   23784    71    47  01000111
   23785    70    46  01000110
   23786    70    46  01000110
   23787    71    47  01000111
   23788    71    47  01000111
   23789    70    46  01000110
   23790    70    46  01000110
   23791    71    47  01000111
   23792    71    47  01000111
   23793    70    46  01000110
   23794    70    46  01000110
   23795    71    47  01000111
   23796    70    46  01000110
   23797    70    46  01000110
   23798    70    46  01000110
   23799    70    46  01000110
   23800    71    47  01000111
   23801    70    46  01000110
   23802    70    46  01000110
   23803    71    47  01000111
   23804    70    46  01000110
   23805    70    46  01000110
   23806    70    46  01000110
   23807    70    46  01000110
   23808    71    47  01000111
   23809    70    46  01000110
   23810    70    46  01000110
   23811    71    47  01000111
   23812    70    46  01000110
   23813    70    46  01000110
   23814    70    46  01000110
   23815    70    46  01000110
   23816    71    47  01000111
   23817    70    46  01000110
   23818    70    46  01000110
   23819    71    47  01000111
   23820    70    46  01000110
   23821    70    46  01000110
   23822    70    46  01000110
   23823    70    46  01000110
   23824    71    47  01000111
   23825    70    46  01000110
   23826    70    46  01000110
   23827    71    47  01000111
   23828    71    47  01000111
   23829    70    46  01000110
   23830    70    46  01000110
   23831    70    46  01000110
   23832    71    47  01000111
   23833    70    46  01000110
   23834    70    46  01000110
   23835    71    47  01000111
   23836    71    47  01000111
   23837    70    46  01000110
   23838    70    46  01000110
   23839    70    46  01000110
   23840    71    47  01000111
   23841    70    46  01000110
   23842    70    46  01000110
   23843    71    47  01000111
   23844    71    47  01000111
   23845    70    46  01000110
   23846    70    46  01000110
   23847    70    46  01000110
   23848    71    47  01000111
   23849    70    46  01000110
   23850    70    46  01000110
   23851    71    47  01000111
   23852    71    47  01000111
   23853    70    46  01000110
   23854    70    46  01000110
   23855    71    47  01000111
   23856    71    47  01000111
   23857    70    46  01000110
   23858    70    46  01000110
   23859    71    47  01000111
   23860    71    47  01000111
   23861    70    46  01000110
   23862    70    46  01000110
   23863    71    47  01000111
   23864    71    47  01000111
   23865    70    46  01000110
   23866    70    46  01000110
   23867    71    47  01000111
   23868    71    47  01000111
   23869    70    46  01000110
   23870    70    46  01000110
   23871    71    47  01000111
   23872    71    47  01000111
   23873    70    46  01000110
   23874    70    46  01000110
   23875    71    47  01000111
   23876    71    47  01000111
   23877    70    46  01000110
   23878    70    46  01000110
   23879    71    47  01000111
   23880    71    47  01000111
   23881    70    46  01000110
   23882    70    46  01000110
   23883    71    47  01000111
   23884    71    47  01000111
   23885    70    46  01000110
   23886    70    46  01000110
   23887    71    47  01000111
   23888    71    47  01000111
   23889    70    46  01000110
   23890    70    46  01000110
   23891    71    47  01000111
   23892    71    47  01000111
   23893    70    46  01000110
   23894    70    46  01000110
   23895    71    47  01000111
   23896    71    47  01000111
   23897    70    46  01000110
   23898    70    46  01000110
   23899    71    47  01000111
   23900    71    47  01000111
   23901    70    46  01000110
   23902    70    46  01000110
   23903    71    47  01000111
   23904    71    47  01000111
   23905    70    46  01000110
   23906    70    46  01000110
   23907    71    47  01000111
   23908    71    47  01000111
   23909    70    46  01000110
   23910    70    46  01000110
   23911    70    46  01000110
   23912    71    47  01000111
   23913    70    46  01000110
   23914    70    46  01000110
   23915    71    47  01000111
   23916    71    47  01000111
   23917    70    46  01000110
   23918    70    46  01000110
   23919    70    46  01000110
   23920    71    47  01000111
   23921    70    46  01000110
   23922    70    46  01000110
   23923    71    47  01000111
   23924    70    46  01000110
   23925    70    46  01000110
   23926    70    46  01000110
   23927    70    46  01000110
   23928    71    47  01000111
   23929    70    46  01000110
   23930    70    46  01000110
   23931    71    47  01000111
   23932    70    46  01000110
   23933    70    46  01000110
   23934    70    46  01000110
   23935    70    46  01000110
   23936    71    47  01000111
   23937    70    46  01000110
   23938    70    46  01000110
   23939    71    47  01000111
   23940    70    46  01000110
   23941    70    46  01000110
   23942    70    46  01000110
   23943    70    46  01000110
   23944    71    47  01000111
   23945    70    46  01000110
   23946    70    46  01000110
   23947    71    47  01000111
   23948    71    47  01000111
   23949    70    46  01000110
   23950    70    46  01000110
   23951    70    46  01000110
   23952    71    47  01000111
   23953    70    46  01000110
   23954    70    46  01000110
   23955    71    47  01000111
   23956    71    47  01000111
   23957    70    46  01000110
   23958    70    46  01000110
   23959    70    46  01000110
   23960    71    47  01000111
   23961    70    46  01000110
   23962    70    46  01000110
   23963    71    47  01000111
   23964    71    47  01000111
   23965    70    46  01000110
   23966    70    46  01000110
   23967    70    46  01000110
   23968    71    47  01000111
   23969    70    46  01000110
   23970    70    46  01000110
   23971    71    47  01000111
   23972    70    46  01000110
   23973    70    46  01000110
   23974    70    46  01000110
   23975    70    46  01000110
   23976    71    47  01000111
   23977    70    46  01000110
   23978    70    46  01000110
   23979    71    47  01000111
   23980    70    46  01000110
   23981    70    46  01000110
   23982    70    46  01000110
   23983    70    46  01000110
   23984    71    47  01000111
   23985    70    46  01000110
   23986    70    46  01000110
   23987    71    47  01000111
   23988    71    47  01000111
   23989    70    46  01000110
   23990    70    46  01000110
   23991    70    46  01000110
   23992    71    47  01000111
   23993    70    46  01000110
   23994    70    46  01000110
   23995    71    47  01000111
   23996    70    46  01000110
   23997    70    46  01000110
   23998    70    46  01000110
   23999    70    46  01000110
   24000    71    47  01000111
   24001    70    46  01000110
   24002    70    46  01000110
   24003    71    47  01000111
   24004    71    47  01000111
   24005    70    46  01000110
   24006    70    46  01000110
   24007    70    46  01000110
   24008    71    47  01000111
   24009    70    46  01000110
   24010    70    46  01000110
   24011    71    47  01000111
   24012    71    47  01000111
   24013    70    46  01000110
   24014    70    46  01000110
   24015    70    46  01000110
   24016    71    47  01000111
   24017    70    46  01000110
   24018    70    46  01000110
   24019    71    47  01000111
   24020    71    47  01000111
   24021    70    46  01000110
   24022    70    46  01000110
   24023    70    46  01000110
   24024    71    47  01000111
   24025    70    46  01000110
   24026    70    46  01000110
   24027    71    47  01000111
   24028    71    47  01000111
   24029    70    46  01000110
   24030    70    46  01000110
   24031    70    46  01000110
   24032    71    47  01000111
   24033    70    46  01000110
   24034    70    46  01000110
   24035    71    47  01000111
   24036    70    46  01000110
   24037    70    46  01000110
   24038    70    46  01000110
   24039    70    46  01000110
   24040    71    47  01000111
   24041    70    46  01000110
   24042    70    46  01000110
   24043    71    47  01000111
   24044    71    47  01000111
   24045    70    46  01000110
   24046    70    46  01000110
   24047    70    46  01000110
   24048    71    47  01000111
   24049    70    46  01000110
   24050    70    46  01000110
   24051    71    47  01000111
   24052    71    47  01000111
   24053    71    47  01000111
   24054    70    46  01000110
   24055    70    46  01000110
   24056    71    47  01000111
   24057    70    46  01000110
   24058    70    46  01000110
   24059    71    47  01000111
   24060    70    46  01000110
   24061    70    46  01000110
   24062    70    46  01000110
   24063    70    46  01000110
   24064    71    47  01000111
   24065    70    46  01000110
   24066    70    46  01000110
   24067    71    47  01000111
   24068    71    47  01000111
   24069    70    46  01000110
   24070    70    46  01000110
   24071    70    46  01000110
   24072    71    47  01000111
   24073    70    46  01000110
   24074    70    46  01000110
   24075    71    47  01000111
   24076    70    46  01000110
   24077    70    46  01000110
   24078    70    46  01000110
   24079    70    46  01000110
   24080    71    47  01000111
   24081    70    46  01000110
   24082    70    46  01000110
   24083    71    47  01000111
   24084    71    47  01000111
   24085    70    46  01000110
   24086    70    46  01000110
   24087    70    46  01000110
   24088    71    47  01000111
   24089    70    46  01000110
   24090    70    46  01000110
   24091    71    47  01000111
   24092    71    47  01000111
   24093    70    46  01000110
   24094    70    46  01000110
   24095    70    46  01000110
   24096    71    47  01000111
   24097    70    46  01000110
   24098    70    46  01000110
   24099    71    47  01000111
   24100    70    46  01000110
   24101    70    46  01000110
   24102    70    46  01000110
   24103    70    46  01000110
   24104    71    47  01000111
   24105    70    46  01000110
   24106    70    46  01000110
   24107    71    47  01000111
   24108    70    46  01000110
   24109    70    46  01000110
   24110    70    46  01000110
   24111    70    46  01000110
   24112    71    47  01000111
   24113    70    46  01000110
   24114    70    46  01000110
   24115    71    47  01000111
   24116    70    46  01000110
   24117    70    46  01000110
   24118    70    46  01000110
   24119    71    47  01000111
   24120    71    47  01000111
   24121    70    46  01000110
   24122    70    46  01000110
   24123    71    47  01000111
   24124    70    46  01000110
   24125    70    46  01000110
   24126    70    46  01000110
   24127    70    46  01000110
   24128    71    47  01000111
   24129    70    46  01000110
   24130    70    46  01000110
   24131    71    47  01000111
   24132    70    46  01000110
   24133    70    46  01000110
   24134    70    46  01000110
   24135    70    46  01000110
   24136    71    47  01000111
   24137    70    46  01000110
   24138    70    46  01000110
   24139    71    47  01000111
   24140    70    46  01000110
   24141    70    46  01000110
   24142    70    46  01000110
   24143    70    46  01000110
   24144    71    47  01000111
   24145    70    46  01000110
   24146    70    46  01000110
   24147    71    47  01000111
   24148    70    46  01000110
   24149    70    46  01000110
   24150    70    46  01000110
   24151    70    46  01000110
   24152    71    47  01000111
   24153    70    46  01000110
   24154    70    46  01000110
   24155    71    47  01000111
   24156    70    46  01000110
   24157    70    46  01000110
   24158    70    46  01000110
   24159    70    46  01000110
   24160    71    47  01000111
   24161    70    46  01000110
   24162    70    46  01000110
   24163    71    47  01000111
   24164    71    47  01000111
   24165    70    46  01000110
   24166    70    46  01000110
   24167    70    46  01000110
   24168    71    47  01000111
   24169    70    46  01000110
   24170    70    46  01000110
   24171    71    47  01000111
   24172    71    47  01000111
   24173    70    46  01000110
   24174    70    46  01000110
   24175    70    46  01000110
   24176    71    47  01000111
   24177    70    46  01000110
   24178    70    46  01000110
   24179    71    47  01000111
   24180    70    46  01000110
   24181    70    46  01000110
   24182    70    46  01000110
   24183    70    46  01000110
   24184    71    47  01000111
   24185    70    46  01000110
   24186    70    46  01000110
   24187    71    47  01000111
   24188    70    46  01000110
   24189    70    46  01000110
   24190    70    46  01000110
   24191    70    46  01000110
   24192    71    47  01000111
   24193    70    46  01000110
   24194    70    46  01000110
   24195    71    47  01000111
   24196    70    46  01000110
   24197    70    46  01000110
   24198    70    46  01000110
   24199    70    46  01000110
   24200    71    47  01000111
   24201    70    46  01000110
   24202    70    46  01000110
   24203    71    47  01000111
   24204    70    46  01000110
   24205    70    46  01000110
   24206    70    46  01000110
   24207    70    46  01000110
   24208    71    47  01000111
   24209    70    46  01000110
   24210    70    46  01000110
   24211    71    47  01000111
   24212    71    47  01000111
   24213    70    46  01000110
   24214    70    46  01000110
   24215    70    46  01000110
   24216    71    47  01000111
   24217    70    46  01000110
   24218    70    46  01000110
   24219    71    47  01000111
   24220    71    47  01000111
   24221    70    46  01000110
   24222    70    46  01000110
   24223    71    47  01000111
   24224    71    47  01000111
   24225    70    46  01000110
   24226    70    46  01000110
   24227    71    47  01000111
   24228    71    47  01000111
   24229    70    46  01000110
   24230    70    46  01000110
   24231    70    46  01000110
   24232    71    47  01000111
   24233    70    46  01000110
   24234    70    46  01000110
   24235    71    47  01000111
   24236    71    47  01000111
   24237    70    46  01000110
   24238    70    46  01000110
   24239    70    46  01000110
   24240    71    47  01000111
   24241    70    46  01000110
   24242    70    46  01000110
   24243    71    47  01000111
   24244    71    47  01000111
   24245    70    46  01000110
   24246    70    46  01000110
   24247    70    46  01000110
   24248    71    47  01000111
   24249    70    46  01000110
   24250    70    46  01000110
   24251    71    47  01000111
   24252    71    47  01000111
   24253    70    46  01000110
   24254    70    46  01000110
   24255    70    46  01000110
   24256    71    47  01000111
   24257    70    46  01000110
   24258    70    46  01000110
   24259    71    47  01000111
   24260    71    47  01000111
   24261    70    46  01000110
   24262    70    46  01000110
   24263    71    47  01000111
   24264    71    47  01000111
   24265    70    46  01000110
