File: CAP_6_00_00_13_53_56.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     286   134    86  10000110
     287   135    87  10000111
     288   134    86  10000110
     289   135    87  10000111
     290   134    86  10000110
     291   134    86  10000110
     292   134    86  10000110
     293   135    87  10000111
     294   134    86  10000110
     295   134    86  10000110
     296   134    86  10000110
     297   135    87  10000111
     298   134    86  10000110
     299   134    86  10000110
     300   134    86  10000110
     301   134    86  10000110
     302   134    86  10000110
     303   134    86  10000110
     304   134    86  10000110
     305   134    86  10000110
     306   134    86  10000110
     307   133    85  10000101
     308   134    86  10000110
     309   133    85  10000101
     310   133    85  10000101
     311   134    86  10000110
     312   133    85  10000101
     313   133    85  10000101
     314   133    85  10000101
     315   133    85  10000101
     316   133    85  10000101
     317   133    85  10000101
     318   133    85  10000101
     319   133    85  10000101
     320   133    85  10000101
     321   133    85  10000101
     322   133    85  10000101
     323   133    85  10000101
     324   133    85  10000101
     325   133    85  10000101
     326   132    84  10000100
     327   133    85  10000101
     328   133    85  10000101
     329   133    85  10000101
     330   132    84  10000100
     331   133    85  10000101
     332   133    85  10000101
     333   132    84  10000100
     334   132    84  10000100
     335   133    85  10000101
     336   132    84  10000100
     337   132    84  10000100
     338   132    84  10000100
     339   132    84  10000100
     340   132    84  10000100
     341   132    84  10000100
     342   132    84  10000100
     343   132    84  10000100
     344   132    84  10000100
     345   132    84  10000100
     346   132    84  10000100
     347   132    84  10000100
     348   132    84  10000100
     349   132    84  10000100
     350   132    84  10000100
     351   132    84  10000100
     352   131    83  10000011
     353   132    84  10000100
     354   132    84  10000100
     355   132    84  10000100
     356   131    83  10000011
     357   131    83  10000011
     358   131    83  10000011
     359   132    84  10000100
     360   131    83  10000011
     361   131    83  10000011
     362   131    83  10000011
     363   131    83  10000011
     364   131    83  10000011
     365   131    83  10000011
     366   131    83  10000011
     367   131    83  10000011
     368   131    83  10000011
     369   131    83  10000011
     370   131    83  10000011
     371   131    83  10000011
     372   131    83  10000011
     373   131    83  10000011
     374   131    83  10000011
     375   131    83  10000011
     376   131    83  10000011
     377   131    83  10000011
     378   131    83  10000011
     379   131    83  10000011
     380   131    83  10000011
     381   131    83  10000011
     382   131    83  10000011
     383   131    83  10000011
     384   130    82  10000010
     385   130    82  10000010
     386   131    83  10000011
     387   130    82  10000010
     388   130    82  10000010
     389   130    82  10000010
     390   130    82  10000010
     391   130    82  10000010
     392   130    82  10000010
     393   130    82  10000010
     394   130    82  10000010
     395   130    82  10000010
     396   130    82  10000010
     397   130    82  10000010
     398   130    82  10000010
     399   130    82  10000010
     400   129    81  10000001
     401   129    81  10000001
     402   130    82  10000010
     403   130    82  10000010
     404   129    81  10000001
     405   129    81  10000001
     406   130    82  10000010
     407   130    82  10000010
     408   129    81  10000001
     409   129    81  10000001
     410   130    82  10000010
     411   130    82  10000010
     412   129    81  10000001
     413   129    81  10000001
     414   129    81  10000001
     415   130    82  10000010
     416   129    81  10000001
     417   129    81  10000001
     418   129    81  10000001
     419   129    81  10000001
     420   129    81  10000001
     421   129    81  10000001
     422   129    81  10000001
     423   129    81  10000001
     424   128    80  10000000
     425   129    81  10000001
     426   129    81  10000001
     427   129    81  10000001
     428   128    80  10000000
     429   129    81  10000001
     430   129    81  10000001
     431   129    81  10000001
     432   128    80  10000000
     433   128    80  10000000
     434   129    81  10000001
     435   129    81  10000001
     436   128    80  10000000
     437   128    80  10000000
     438   128    80  10000000
     439   129    81  10000001
     440   128    80  10000000
     441   128    80  10000000
     442   128    80  10000000
     443   128    80  10000000
     444   128    80  10000000
     445   128    80  10000000
     446   128    80  10000000
     447   128    80  10000000
     448   128    80  10000000
     449   128    80  10000000
     450   128    80  10000000
     451   128    80  10000000
     452   128    80  10000000
     453   128    80  10000000
     454   128    80  10000000
     455   128    80  10000000
     456   127    7f  01111111
     457   128    80  10000000
     458   127    7f  01111111
     459   127    7f  01111111
     460   128    80  10000000
     461   127    7f  01111111
     462   128    80  10000000
     463   127    7f  01111111
     464   127    7f  01111111
     465   127    7f  01111111
     466   127    7f  01111111
     467   128    80  10000000
     468   126    7e  01111110
     469   127    7f  01111111
     470   126    7e  01111110
     471   126    7e  01111110
     472   126    7e  01111110
     473   127    7f  01111111
     474   127    7f  01111111
     475   126    7e  01111110
     476   126    7e  01111110
     477   126    7e  01111110
     478   126    7e  01111110
     479   126    7e  01111110
     480   126    7e  01111110
     481   126    7e  01111110
     482   126    7e  01111110
     483   126    7e  01111110
     484   126    7e  01111110
     485   126    7e  01111110
     486   126    7e  01111110
     487   126    7e  01111110
     488   126    7e  01111110
     489   126    7e  01111110
     490   126    7e  01111110
     491   126    7e  01111110
     492   126    7e  01111110
     493   125    7d  01111101
     494   125    7d  01111101
     495   126    7e  01111110
     496   125    7d  01111101
     497   125    7d  01111101
     498   125    7d  01111101
     499   125    7d  01111101
     500   125    7d  01111101
     501   125    7d  01111101
     502   125    7d  01111101
     503   125    7d  01111101
     504   125    7d  01111101
     505   125    7d  01111101
     506   125    7d  01111101
     507   125    7d  01111101
     508   125    7d  01111101
     509   125    7d  01111101
     510   125    7d  01111101
     511   125    7d  01111101
     512   124    7c  01111100
     513   125    7d  01111101
     514   125    7d  01111101
     515   124    7c  01111100
     516   124    7c  01111100
     517   124    7c  01111100
     518   124    7c  01111100
     519   124    7c  01111100
     520   124    7c  01111100
     521   124    7c  01111100
     522   124    7c  01111100
     523   124    7c  01111100
     524   124    7c  01111100
     525   124    7c  01111100
     526   124    7c  01111100
     527   124    7c  01111100
     528   124    7c  01111100
     529   124    7c  01111100
     530   123    7b  01111011
     531   124    7c  01111100
     532   124    7c  01111100
     533   124    7c  01111100
     534   123    7b  01111011
     535   124    7c  01111100
     536   123    7b  01111011
     537   123    7b  01111011
     538   123    7b  01111011
     539   123    7b  01111011
     540   124    7c  01111100
     541   123    7b  01111011
     542   123    7b  01111011
     543   123    7b  01111011
     544   123    7b  01111011
     545   123    7b  01111011
     546   123    7b  01111011
     547   123    7b  01111011
     548   123    7b  01111011
     549   122    7a  01111010
     550   122    7a  01111010
     551   123    7b  01111011
     552   122    7a  01111010
     553   123    7b  01111011
     554   122    7a  01111010
     555   123    7b  01111011
     556   122    7a  01111010
     557   122    7a  01111010
     558   122    7a  01111010
     559   123    7b  01111011
     560   122    7a  01111010
     561   122    7a  01111010
     562   122    7a  01111010
     563   122    7a  01111010
     564   122    7a  01111010
     565   122    7a  01111010
     566   122    7a  01111010
     567   122    7a  01111010
     568   122    7a  01111010
     569   122    7a  01111010
     570   122    7a  01111010
     571   122    7a  01111010
     572   122    7a  01111010
     573   122    7a  01111010
     574   122    7a  01111010
     575   122    7a  01111010
     576   121    79  01111001
     577   121    79  01111001
     578   121    79  01111001
     579   121    79  01111001
     580   121    79  01111001
     581   121    79  01111001
     582   121    79  01111001
     583   121    79  01111001
     584   121    79  01111001
     585   121    79  01111001
     586   121    79  01111001
     587   121    79  01111001
     588   121    79  01111001
     589   121    79  01111001
     590   121    79  01111001
     591   121    79  01111001
     592   120    78  01111000
     593   121    79  01111001
     594   121    79  01111001
     595   121    79  01111001
     596   121    79  01111001
     597   120    78  01111000
     598   121    79  01111001
     599   121    79  01111001
     600   120    78  01111000
     601   120    78  01111000
     602   121    79  01111001
     603   120    78  01111000
     604   120    78  01111000
     605   120    78  01111000
     606   120    78  01111000
     607   120    78  01111000
     608   120    78  01111000
     609   120    78  01111000
     610   120    78  01111000
     611   120    78  01111000
     612   120    78  01111000
     613   120    78  01111000
     614   120    78  01111000
     615   120    78  01111000
     616   120    78  01111000
     617   120    78  01111000
     618   120    78  01111000
     619   120    78  01111000
     620   120    78  01111000
     621   120    78  01111000
     622   119    77  01110111
     623   120    78  01111000
     624   119    77  01110111
     625   119    77  01110111
     626   119    77  01110111
     627   120    78  01111000
     628   119    77  01110111
     629   119    77  01110111
     630   119    77  01110111
     631   119    77  01110111
     632   119    77  01110111
     633   119    77  01110111
     634   119    77  01110111
     635   119    77  01110111
     636   119    77  01110111
     637   119    77  01110111
     638   119    77  01110111
     639   119    77  01110111
     640   118    76  01110110
     641   119    77  01110111
     642   118    76  01110110
     643   119    77  01110111
     644   118    76  01110110
     645   119    77  01110111
     646   118    76  01110110
     647   119    77  01110111
     648   118    76  01110110
     649   118    76  01110110
     650   118    76  01110110
     651   118    76  01110110
     652   118    76  01110110
     653   118    76  01110110
     654   118    76  01110110
     655   118    76  01110110
     656   118    76  01110110
     657   118    76  01110110
     658   118    76  01110110
     659   118    76  01110110
     660   118    76  01110110
     661   117    75  01110101
     662   118    76  01110110
     663   118    76  01110110
     664   117    75  01110101
     665   117    75  01110101
     666   118    76  01110110
     667   118    76  01110110
     668   117    75  01110101
     669   117    75  01110101
     670   117    75  01110101
     671   118    76  01110110
     672   117    75  01110101
     673   117    75  01110101
     674   117    75  01110101
     675   117    75  01110101
     676   117    75  01110101
     677   117    75  01110101
     678   117    75  01110101
     679   117    75  01110101
     680   117    75  01110101
     681   117    75  01110101
     682   117    75  01110101
     683   117    75  01110101
     684   117    75  01110101
     685   117    75  01110101
     686   117    75  01110101
     687   117    75  01110101
     688   117    75  01110101
     689   117    75  01110101
     690   116    74  01110100
     691   117    75  01110101
     692   117    75  01110101
     693   117    75  01110101
     694   116    74  01110100
     695   116    74  01110100
     696   117    75  01110101
     697   117    75  01110101
     698   116    74  01110100
     699   116    74  01110100
     700   117    75  01110101
     701   116    74  01110100
     702   116    74  01110100
     703   116    74  01110100
     704   116    74  01110100
     705   116    74  01110100
     706   116    74  01110100
     707   116    74  01110100
     708   116    74  01110100
     709   116    74  01110100
     710   116    74  01110100
     711   116    74  01110100
     712   115    73  01110011
     713   116    74  01110100
     714   116    74  01110100
     715   116    74  01110100
     716   115    73  01110011
     717   115    73  01110011
     718   115    73  01110011
     719   116    74  01110100
     720   115    73  01110011
     721   115    73  01110011
     722   115    73  01110011
     723   115    73  01110011
     724   115    73  01110011
     725   115    73  01110011
     726   115    73  01110011
     727   115    73  01110011
     728   115    73  01110011
     729   115    73  01110011
     730   115    73  01110011
     731   115    73  01110011
     732   115    73  01110011
     733   115    73  01110011
     734   115    73  01110011
     735   115    73  01110011
     736   115    73  01110011
     737   115    73  01110011
     738   115    73  01110011
     739   115    73  01110011
     740   115    73  01110011
     741   115    73  01110011
     742   115    73  01110011
     743   115    73  01110011
     744   114    72  01110010
     745   114    72  01110010
     746   115    73  01110011
     747   114    72  01110010
     748   114    72  01110010
     749   114    72  01110010
     750   115    73  01110011
     751   115    73  01110011
     752   114    72  01110010
     753   114    72  01110010
     754   115    73  01110011
     755   114    72  01110010
     756   114    72  01110010
     757   114    72  01110010
     758   115    73  01110011
     759   114    72  01110010
     760   114    72  01110010
     761   114    72  01110010
     762   114    72  01110010
     763   114    72  01110010
     764   114    72  01110010
     765   114    72  01110010
     766   114    72  01110010
     767   114    72  01110010
     768   114    72  01110010
     769   114    72  01110010
     770   114    72  01110010
     771   114    72  01110010
     772   114    72  01110010
     773   113    71  01110001
     774   114    72  01110010
     775   114    72  01110010
     776   113    71  01110001
     777   113    71  01110001
     778   114    72  01110010
     779   114    72  01110010
     780   113    71  01110001
     781   113    71  01110001
     782   114    72  01110010
     783   113    71  01110001
     784   113    71  01110001
     785   113    71  01110001
     786   114    72  01110010
     787   113    71  01110001
     788   113    71  01110001
     789   113    71  01110001
     790   113    71  01110001
     791   113    71  01110001
     792   113    71  01110001
     793   113    71  01110001
     794   113    71  01110001
     795   113    71  01110001
     796   113    71  01110001
     797   113    71  01110001
     798   113    71  01110001
     799   113    71  01110001
     800   113    71  01110001
     801   113    71  01110001
     802   113    71  01110001
     803   113    71  01110001
     804   113    71  01110001
     805   112    70  01110000
     806   113    71  01110001
     807   113    71  01110001
     808   112    70  01110000
     809   112    70  01110000
     810   113    71  01110001
     811   113    71  01110001
     812   112    70  01110000
     813   112    70  01110000
     814   112    70  01110000
     815   113    71  01110001
     816   112    70  01110000
     817   112    70  01110000
     818   113    71  01110001
     819   113    71  01110001
     820   112    70  01110000
     821   112    70  01110000
     822   112    70  01110000
     823   112    70  01110000
     824   112    70  01110000
     825   112    70  01110000
     826   112    70  01110000
     827   112    70  01110000
     828   112    70  01110000
     829   112    70  01110000
     830   112    70  01110000
     831   112    70  01110000
     832   112    70  01110000
     833   112    70  01110000
     834   112    70  01110000
     835   112    70  01110000
     836   111    6f  01101111
     837   111    6f  01101111
     838   112    70  01110000
     839   112    70  01110000
     840   111    6f  01101111
     841   111    6f  01101111
     842   111    6f  01101111
     843   111    6f  01101111
     844   111    6f  01101111
     845   111    6f  01101111
     846   111    6f  01101111
     847   111    6f  01101111
     848   111    6f  01101111
     849   110    6e  01101110
     850   111    6f  01101111
     851   111    6f  01101111
     852   111    6f  01101111
     853   110    6e  01101110
     854   110    6e  01101110
     855   111    6f  01101111
     856   110    6e  01101110
     857   110    6e  01101110
     858   110    6e  01101110
     859   110    6e  01101110
     860   110    6e  01101110
     861   110    6e  01101110
     862   110    6e  01101110
     863   110    6e  01101110
     864   110    6e  01101110
     865   110    6e  01101110
     866   110    6e  01101110
     867   110    6e  01101110
     868   110    6e  01101110
     869   110    6e  01101110
     870   110    6e  01101110
     871   110    6e  01101110
     872   109    6d  01101101
     873   109    6d  01101101
     874   110    6e  01101110
     875   110    6e  01101110
     876   109    6d  01101101
     877   109    6d  01101101
     878   109    6d  01101101
     879   109    6d  01101101
     880   109    6d  01101101
     881   109    6d  01101101
     882   109    6d  01101101
     883   109    6d  01101101
     884   109    6d  01101101
     885   109    6d  01101101
     886   109    6d  01101101
     887   109    6d  01101101
     888   109    6d  01101101
     889   109    6d  01101101
     890   109    6d  01101101
     891   109    6d  01101101
     892   109    6d  01101101
     893   109    6d  01101101
     894   109    6d  01101101
     895   109    6d  01101101
     896   109    6d  01101101
     897   108    6c  01101100
     898   109    6d  01101101
     899   108    6c  01101100
     900   108    6c  01101100
     901   108    6c  01101100
     902   108    6c  01101100
     903   108    6c  01101100
     904   108    6c  01101100
     905   108    6c  01101100
     906   108    6c  01101100
     907   108    6c  01101100
     908   108    6c  01101100
     909   108    6c  01101100
     910   108    6c  01101100
     911   108    6c  01101100
     912   108    6c  01101100
     913   108    6c  01101100
     914   107    6b  01101011
     915   108    6c  01101100
     916   108    6c  01101100
     917   108    6c  01101100
     918   108    6c  01101100
     919   108    6c  01101100
     920   108    6c  01101100
     921   108    6c  01101100
     922   107    6b  01101011
     923   107    6b  01101011
     924   108    6c  01101100
     925   107    6b  01101011
     926   107    6b  01101011
     927   107    6b  01101011
     928   107    6b  01101011
     929   107    6b  01101011
     930   107    6b  01101011
     931   107    6b  01101011
     932   108    6c  01101100
     933   107    6b  01101011
     934   106    6a  01101010
     935   107    6b  01101011
     936   107    6b  01101011
     937   107    6b  01101011
     938   106    6a  01101010
     939   107    6b  01101011
     940   107    6b  01101011
     941   106    6a  01101010
     942   106    6a  01101010
     943   107    6b  01101011
     944   106    6a  01101010
     945   106    6a  01101010
     946   106    6a  01101010
     947   107    6b  01101011
     948   106    6a  01101010
     949   106    6a  01101010
     950   106    6a  01101010
     951   107    6b  01101011
     952   106    6a  01101010
     953   106    6a  01101010
     954   106    6a  01101010
     955   106    6a  01101010
     956   106    6a  01101010
     957   106    6a  01101010
     958   106    6a  01101010
     959   106    6a  01101010
     960   105    69  01101001
     961   106    6a  01101010
     962   106    6a  01101010
     963   106    6a  01101010
     964   106    6a  01101010
     965   106    6a  01101010
     966   106    6a  01101010
     967   106    6a  01101010
     968   105    69  01101001
     969   105    69  01101001
     970   105    69  01101001
     971   105    69  01101001
     972   105    69  01101001
     973   105    69  01101001
     974   105    69  01101001
     975   105    69  01101001
     976   105    69  01101001
     977   105    69  01101001
     978   105    69  01101001
     979   105    69  01101001
     980   105    69  01101001
     981   105    69  01101001
     982   105    69  01101001
     983   105    69  01101001
     984   105    69  01101001
     985   105    69  01101001
     986   105    69  01101001
     987   105    69  01101001
     988   105    69  01101001
     989   105    69  01101001
     990   105    69  01101001
     991   105    69  01101001
     992   104    68  01101000
     993   104    68  01101000
     994   105    69  01101001
     995   105    69  01101001
     996   104    68  01101000
     997   104    68  01101000
     998   105    69  01101001
     999   104    68  01101000
    1000   104    68  01101000
    1001   104    68  01101000
    1002   105    69  01101001
    1003   104    68  01101000
    1004   104    68  01101000
    1005   104    68  01101000
    1006   104    68  01101000
    1007   104    68  01101000
    1008   104    68  01101000
    1009   104    68  01101000
    1010   104    68  01101000
    1011   104    68  01101000
    1012   104    68  01101000
    1013   104    68  01101000
    1014   104    68  01101000
    1015   104    68  01101000
    1016   104    68  01101000
    1017   104    68  01101000
    1018   104    68  01101000
    1019   104    68  01101000
    1020   104    68  01101000
    1021   103    67  01100111
    1022   103    67  01100111
    1023   104    68  01101000
    1024   103    67  01100111
    1025   103    67  01100111
    1026   103    67  01100111
    1027   103    67  01100111
    1028   103    67  01100111
    1029   103    67  01100111
    1030   103    67  01100111
    1031   104    68  01101000
    1032   103    67  01100111
    1033   103    67  01100111
    1034   103    67  01100111
    1035   103    67  01100111
    1036   103    67  01100111
    1037   103    67  01100111
    1038   103    67  01100111
    1039   103    67  01100111
    1040   103    67  01100111
    1041   103    67  01100111
    1042   103    67  01100111
    1043   103    67  01100111
    1044   103    67  01100111
    1045   103    67  01100111
    1046   103    67  01100111
    1047   103    67  01100111
    1048   102    66  01100110
    1049   103    67  01100111
    1050   103    67  01100111
    1051   103    67  01100111
    1052   102    66  01100110
    1053   103    67  01100111
    1054   102    66  01100110
    1055   103    67  01100111
    1056   102    66  01100110
    1057   103    67  01100111
    1058   102    66  01100110
    1059   102    66  01100110
    1060   102    66  01100110
    1061   103    67  01100111
    1062   102    66  01100110
    1063   102    66  01100110
    1064   102    66  01100110
    1065   102    66  01100110
    1066   102    66  01100110
    1067   102    66  01100110
    1068   102    66  01100110
    1069   102    66  01100110
    1070   102    66  01100110
    1071   102    66  01100110
    1072   102    66  01100110
    1073   102    66  01100110
    1074   102    66  01100110
    1075   102    66  01100110
    1076   102    66  01100110
    1077   101    65  01100101
    1078   102    66  01100110
    1079   102    66  01100110
    1080   102    66  01100110
    1081   101    65  01100101
    1082   102    66  01100110
    1083   102    66  01100110
    1084   101    65  01100101
    1085   101    65  01100101
    1086   101    65  01100101
    1087   101    65  01100101
    1088   101    65  01100101
    1089   101    65  01100101
    1090   101    65  01100101
    1091   101    65  01100101
    1092   101    65  01100101
    1093   101    65  01100101
    1094   101    65  01100101
    1095   101    65  01100101
    1096   101    65  01100101
    1097   101    65  01100101
    1098   101    65  01100101
    1099   101    65  01100101
    1100   101    65  01100101
    1101   101    65  01100101
    1102   101    65  01100101
    1103   101    65  01100101
    1104   101    65  01100101
    1105   101    65  01100101
    1106   101    65  01100101
    1107   101    65  01100101
    1108   101    65  01100101
    1109   101    65  01100101
    1110   101    65  01100101
    1111   101    65  01100101
    1112   101    65  01100101
    1113   101    65  01100101
    1114   100    64  01100100
    1115   101    65  01100101
    1116   101    65  01100101
    1117   101    65  01100101
    1118   100    64  01100100
    1119   101    65  01100101
    1120   100    64  01100100
    1121   100    64  01100100
    1122   100    64  01100100
    1123   100    64  01100100
    1124   100    64  01100100
    1125   100    64  01100100
    1126   100    64  01100100
    1127   100    64  01100100
    1128   100    64  01100100
    1129   100    64  01100100
    1130   100    64  01100100
    1131   100    64  01100100
    1132   100    64  01100100
    1133   100    64  01100100
    1134   100    64  01100100
    1135   100    64  01100100
    1136   100    64  01100100
    1137   100    64  01100100
    1138   100    64  01100100
    1139   100    64  01100100
    1140    99    63  01100011
    1141   100    64  01100100
    1142   100    64  01100100
    1143   100    64  01100100
    1144    99    63  01100011
    1145   100    64  01100100
    1146   100    64  01100100
    1147   100    64  01100100
    1148    99    63  01100011
    1149    99    63  01100011
    1150    99    63  01100011
    1151   100    64  01100100
    1152    99    63  01100011
    1153    99    63  01100011
    1154    99    63  01100011
    1155    99    63  01100011
    1156    99    63  01100011
    1157    99    63  01100011
    1158    99    63  01100011
    1159    99    63  01100011
    1160    99    63  01100011
    1161    99    63  01100011
    1162    99    63  01100011
    1163    99    63  01100011
    1164    99    63  01100011
    1165    99    63  01100011
    1166    99    63  01100011
    1167    99    63  01100011
    1168    99    63  01100011
    1169    99    63  01100011
    1170    99    63  01100011
    1171    99    63  01100011
    1172    99    63  01100011
    1173    99    63  01100011
    1174    99    63  01100011
    1175    99    63  01100011
    1176    99    63  01100011
    1177    99    63  01100011
    1178    99    63  01100011
    1179    99    63  01100011
    1180    99    63  01100011
    1181    99    63  01100011
    1182    99    63  01100011
    1183    99    63  01100011
    1184    99    63  01100011
    1185    98    62  01100010
    1186    99    63  01100011
    1187    99    63  01100011
    1188    98    62  01100010
    1189    98    62  01100010
    1190    99    63  01100011
    1191    99    63  01100011
    1192    98    62  01100010
    1193    98    62  01100010
    1194    99    63  01100011
    1195    98    62  01100010
    1196    98    62  01100010
    1197    98    62  01100010
    1198    99    63  01100011
    1199    98    62  01100010
    1200    98    62  01100010
    1201    98    62  01100010
    1202    99    63  01100011
    1203    98    62  01100010
    1204    98    62  01100010
