File: CAP_8_00_00_13_53_56.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     306   109    6d  01101101
     307   124    7c  01111100
     308   160    a0  10100000
     309   133    85  10000101
     310   105    69  01101001
     311   135    87  10000111
     312   158    9e  10011110
     313   112    70  01110000
     314   104    68  01101000
     315   134    86  10000110
     316   141    8d  10001101
     317   101    65  01100101
     318   104    68  01101000
     319   141    8d  10001101
     320   140    8c  10001100
     321    94    5e  01011110
     322   107    6b  01101011
     323   142    8e  10001110
     324   121    79  01111001
     325    93    5d  01011101
     326   116    74  01110100
     327   149    95  10010101
     328   111    6f  01101111
     329    92    5c  01011100
     330   122    7a  01111010
     331   150    96  10010110
     332    95    5f  01011111
     333    91    5b  01011011
     334   127    7f  01111111
     335   146    92  10010010
     336    86    56  01010110
     337    93    5d  01011101
     338   128    80  10000000
     339   142    8e  10001110
     340    69    45  01000101
     341    84    54  01010100
     342   122    7a  01111010
     343   125    7d  01111101
     344    65    41  01000001
     345    90    5a  01011010
     346   118    76  01110110
     347   108    6c  01101100
     348    64    40  01000000
     349    89    59  01011001
     350   120    78  01111000
     351    94    5e  01011110
     352    67    43  01000011
     353   100    64  01100100
     354   121    79  01111001
     355    90    5a  01011010
     356    67    43  01000011
     357    98    62  01100010
     358   118    76  01110110
     359    77    4d  01001101
     360    70    46  01000110
     361   108    6c  01101100
     362   113    71  01110001
     363    71    47  01000111
     364    79    4f  01001111
     365   110    6e  01101110
     366   110    6e  01101110
     367    65    41  01000001
     368    87    57  01010111
     369   121    79  01111001
     370   112    70  01110000
     371    69    45  01000101
     372   110    6e  01101110
     373   135    87  10000111
     374   113    71  01110001
     375    73    49  01001001
     376   119    77  01110111
     377   146    92  10010010
     378   113    71  01110001
     379    87    57  01010111
     380   139    8b  10001011
     381   156    9c  10011100
     382   110    6e  01101110
     383    95    5f  01011111
     384   147    93  10010011
     385   152    98  10011000
     386   108    6c  01101100
     387   104    68  01101000
     388   162    a2  10100010
     389   151    97  10010111
     390   107    6b  01101011
     391   117    75  01110101
     392   169    a9  10101001
     393   141    8d  10001101
     394   110    6e  01101110
     395   126    7e  01111110
     396   166    a6  10100110
     397   131    83  10000011
     398   111    6f  01101111
     399   141    8d  10001101
     400   162    a2  10100010
     401   114    72  01110010
     402   110    6e  01101110
     403   144    90  10010000
     404   149    95  10010101
     405   111    6f  01101111
     406   119    77  01110111
     407   154    9a  10011010
     408   141    8d  10001101
     409   105    69  01101001
     410   128    80  10000000
     411   161    a1  10100001
     412   116    74  01110100
     413   104    68  01101000
     414   134    86  10000110
     415   164    a4  10100100
     416   103    67  01100111
     417    97    61  01100001
     418   133    85  10000101
     419   157    9d  10011101
     420    86    56  01010110
     421    92    5c  01011100
     422   128    80  10000000
     423   139    8b  10001011
     424    77    4d  01001101
     425    94    5e  01011110
     426   128    80  10000000
     427   133    85  10000101
     428    60    3c  00111100
     429    87    57  01010111
     430   121    79  01111001
     431   111    6f  01101111
     432    54    36  00110110
     433    88    58  01011000
     434   115    73  01110011
     435    94    5e  01011110
     436    58    3a  00111010
     437    89    59  01011001
     438   110    6e  01101110
     439    73    49  01001001
     440    63    3f  00111111
     441   100    64  01100100
     442   110    6e  01101110
     443    69    45  01000101
     444    74    4a  01001010
     445   102    66  01100110
     446   106    6a  01101010
     447    60    3c  00111100
     448    86    56  01010110
     449   118    76  01110110
     450   104    68  01101000
     451    60    3c  00111100
     452   107    6b  01101011
     453   130    82  10000010
     454   102    66  01100110
     455    67    43  01000011
     456   116    74  01110100
     457   136    88  10001000
     458    99    63  01100011
     459    76    4c  01001100
     460   137    89  10001001
     461   148    94  10010100
     462    99    63  01100011
     463    91    5b  01011011
     464   148    94  10010100
     465   143    8f  10001111
     466    98    62  01100010
     467   103    67  01100111
     468   163    a3  10100011
     469   142    8e  10001110
     470   102    66  01100110
     471   120    78  01111000
     472   172    ac  10101100
     473   137    89  10001001
     474   109    6d  01101101
     475   131    83  10000011
     476   169    a9  10101001
     477   130    82  10000010
     478   115    73  01110011
     479   148    94  10010100
     480   170    aa  10101010
     481   121    79  01111001
     482   125    7d  01111101
     483   157    9d  10011101
     484   157    9d  10011101
     485   121    79  01111001
     486   137    89  10001001
     487   169    a9  10101001
     488   150    96  10010110
     489   120    78  01111000
     490   144    90  10010000
     491   177    b1  10110001
     492   127    7f  01111111
     493   116    74  01110100
     494   149    95  10010101
     495   177    b1  10110001
     496   114    72  01110010
     497   111    6f  01101111
     498   146    92  10010010
     499   169    a9  10101001
     500    89    59  01011001
     501   101    65  01100101
     502   138    8a  10001010
     503   150    96  10010110
     504    68    44  01000100
     505    92    5c  01011100
     506   126    7e  01111110
     507   131    83  10000011
     508    55    37  00110111
     509    81    51  01010001
     510   116    74  01110100
     511    99    63  01100011
     512    57    39  00111001
     513    85    55  01010101
     514   114    72  01110010
     515    89    59  01011001
     516    62    3e  00111110
     517    90    5a  01011010
     518   117    75  01110101
     519    80    50  01010000
     520    67    43  01000011
     521   101    65  01100101
     522   115    73  01110011
     523    73    49  01001001
     524    82    52  01010010
     525   112    70  01110000
     526   115    73  01110011
     527    67    43  01000011
     528    89    59  01011001
     529   126    7e  01111110
     530   113    71  01110001
     531    69    45  01000101
     532   110    6e  01101110
     533   136    88  10001000
     534   110    6e  01101110
     535    73    49  01001001
     536   116    74  01110100
     537   142    8e  10001110
     538   108    6c  01101100
     539    82    52  01010010
     540   139    8b  10001011
     541   153    99  10011001
     542   107    6b  01101011
     543    94    5e  01011110
     544   145    91  10010001
     545   147    93  10010011
     546   102    66  01100110
     547   104    68  01101000
     548   156    9c  10011100
     549   142    8e  10001110
     550   100    64  01100100
     551   114    72  01110010
     552   159    9f  10011111
     553   127    7f  01111111
     554    98    62  01100010
     555   120    78  01111000
     556   158    9e  10011110
     557   124    7c  01111100
     558   103    67  01100111
     559   132    84  10000100
     560   163    a3  10100011
     561   118    76  01110110
     562   109    6d  01101101
     563   136    88  10001000
     564   148    94  10010100
     565   111    6f  01101111
     566   114    72  01110010
     567   150    96  10010110
     568   141    8d  10001101
     569    95    5f  01011111
     570   111    6f  01101111
     571   145    91  10010001
     572   111    6f  01101111
     573    81    51  01010001
     574   105    69  01101001
     575   143    8f  10001111
     576    99    63  01100011
     577    74    4a  01001010
     578   103    67  01100111
     579   136    88  10001000
     580    90    5a  01011010
     581    77    4d  01001101
     582   107    6b  01101011
     583   131    83  10000011
     584    90    5a  01011010
     585    85    55  01010101
     586   117    75  01110101
     587   136    88  10001000
     588    79    4f  01001111
     589    89    59  01011001
     590   125    7d  01111101
     591   130    82  10000010
     592    78    4e  01001110
     593    97    61  01100001
     594   129    81  10000001
     595   126    7e  01111110
     596    78    4e  01001110
     597    97    61  01100001
     598   132    84  10000100
     599   109    6d  01101101
     600    85    55  01010101
     601   116    74  01110100
     602   140    8c  10001100
     603   106    6a  01101010
     604    93    5d  01011101
     605   125    7d  01111101
     606   140    8c  10001100
     607    96    60  01100000
     608   100    64  01100100
     609   137    89  10001001
     610   133    85  10000101
     611    91    5b  01011011
     612   113    71  01110001
     613   146    92  10010010
     614   128    80  10000000
     615    87    57  01010111
     616   124    7c  01111100
     617   153    99  10011001
     618   116    74  01110100
     619    91    5b  01011011
     620   144    90  10010000
     621   154    9a  10011010
     622   106    6a  01101010
     623    97    61  01100001
     624   157    9d  10011101
     625   152    98  10011000
     626   107    6b  01101011
     627   110    6e  01101110
     628   167    a7  10100111
     629   148    94  10010100
     630   109    6d  01101101
     631   125    7d  01111101
     632   167    a7  10100111
     633   128    80  10000000
     634   106    6a  01101010
     635   131    83  10000011
     636   161    a1  10100001
     637   120    78  01111000
     638   109    6d  01101101
     639   141    8d  10001101
     640   166    a6  10100110
     641   114    72  01110010
     642   115    73  01110011
     643   145    91  10010001
     644   152    98  10011000
     645   116    74  01110100
     646   126    7e  01111110
     647   160    a0  10100000
     648   143    8f  10001111
     649   111    6f  01101111
     650   130    82  10000010
     651   167    a7  10100111
     652   120    78  01111000
     653   108    6c  01101100
     654   139    8b  10001011
     655   170    aa  10101010
     656   109    6d  01101101
     657   106    6a  01101010
     658   139    8b  10001011
     659   163    a3  10100011
     660    93    5d  01011101
     661   101    65  01100101
     662   139    8b  10001011
     663   146    92  10010010
     664    84    54  01010100
     665   105    69  01101001
     666   139    8b  10001011
     667   140    8c  10001100
     668    74    4a  01001010
     669    98    62  01100010
     670   135    87  10000111
     671   115    73  01110011
     672    72    48  01001000
     673   104    68  01101000
     674   128    80  10000000
     675    98    62  01100010
     676    76    4c  01001100
     677   106    6a  01101010
     678   125    7d  01111101
     679    84    54  01010100
     680    79    4f  01001111
     681   116    74  01110100
     682   120    78  01111000
     683    77    4d  01001101
     684    93    5d  01011101
     685   122    7a  01111010
     686   115    73  01110011
     687    71    47  01000111
     688   100    64  01100100
     689   135    87  10000111
     690   112    70  01110000
     691    74    4a  01001010
     692   122    7a  01111010
     693   144    90  10010000
     694   109    6d  01101101
     695    81    51  01010001
     696   129    81  10000001
     697   147    93  10010011
     698   106    6a  01101010
     699    91    5b  01011011
     700   148    94  10010100
     701   151    97  10010111
     702   102    66  01100110
     703   102    66  01100110
     704   157    9d  10011101
     705   142    8e  10001110
     706   103    67  01100111
     707   111    6f  01101111
     708   163    a3  10100011
     709   137    89  10001001
     710   103    67  01100111
     711   125    7d  01111101
     712   165    a5  10100101
     713   121    79  01111001
     714   105    69  01101001
     715   133    85  10000101
     716   159    9f  10011111
     717   118    76  01110110
     718   112    70  01110000
     719   146    92  10010010
     720   161    a1  10100001
     721   112    70  01110000
     722   122    7a  01111010
     723   155    9b  10011011
     724   141    8d  10001101
     725   110    6e  01101110
     726   130    82  10000010
     727   165    a5  10100101
     728   141    8d  10001101
     729   110    6e  01101110
     730   134    86  10000110
     731   164    a4  10100100
     732   119    77  01110111
     733   111    6f  01101111
     734   143    8f  10001111
     735   167    a7  10100111
     736   109    6d  01101101
     737   112    70  01110000
     738   147    93  10010011
     739   164    a4  10100100
     740    93    5d  01011101
     741   108    6c  01101100
     742   144    90  10010000
     743   147    93  10010011
     744    85    55  01010101
     745   111    6f  01101111
     746   144    90  10010000
     747   135    87  10000111
     748    79    4f  01001111
     749   107    6b  01101011
     750   140    8c  10001100
     751   113    71  01110001
     752    81    51  01010001
     753   118    76  01110110
     754   136    88  10001000
     755    99    63  01100011
     756    95    5f  01011111
     757   126    7e  01111110
     758   136    88  10001000
     759    88    58  01011000
     760   102    66  01100110
     761   139    8b  10001011
     762   129    81  10000001
     763    87    57  01010111
     764   119    77  01110111
     765   148    94  10010100
     766   123    7b  01111011
     767    86    56  01010110
     768   130    82  10000010
     769   153    99  10011001
     770   111    6f  01101111
     771    93    5d  01011101
     772   152    98  10011000
     773   162    a2  10100010
     774   113    71  01110001
     775   103    67  01100111
     776   161    a1  10100001
     777   155    9b  10011011
     778   113    71  01110001
     779   116    74  01110100
     780   166    a6  10100110
     781   146    92  10010010
     782   109    6d  01101101
     783   130    82  10000010
     784   166    a6  10100110
     785   132    84  10000100
     786   107    6b  01101011
     787   131    83  10000011
     788   156    9c  10011100
     789   119    77  01110111
     790   107    6b  01101011
     791   141    8d  10001101
     792   150    96  10010110
     793   101    65  01100101
     794   106    6a  01101010
     795   139    8b  10001011
     796   135    87  10000111
     797   100    64  01100100
     798   113    71  01110001
     799   147    93  10010011
     800   129    81  10000001
     801    93    5d  01011101
     802   117    75  01110101
     803   150    96  10010110
     804   116    74  01110100
     805    95    5f  01011111
     806   121    79  01111001
     807   151    97  10010111
     808   110    6e  01101110
     809   101    65  01100101
     810   131    83  10000011
     811   156    9c  10011100
     812   102    66  01100110
     813   107    6b  01101011
     814   141    8d  10001101
     815   151    97  10010111
     816   105    69  01101001
     817   122    7a  01111010
     818   155    9b  10011011
     819   152    98  10011000
     820   102    66  01100110
     821   125    7d  01111101
     822   159    9f  10011111
     823   139    8b  10001011
     824   102    66  01100110
     825   133    85  10000101
     826   159    9f  10011111
     827   130    82  10000010
     828   108    6c  01101100
     829   136    88  10001000
     830   155    9b  10011011
     831   113    71  01110001
     832   117    75  01110101
     833   152    98  10011000
     834   157    9d  10011101
     835   111    6f  01101111
     836   127    7f  01111111
     837   158    9e  10011110
     838   151    97  10010111
     839   107    6b  01101011
     840   121    79  01111001
     841   156    9c  10011100
     842   133    85  10000101
     843   102    66  01100110
     844   129    81  10000001
     845   151    97  10010111
     846   113    71  01110001
     847    93    5d  01011101
     848   131    83  10000011
     849   143    8f  10001111
     850   101    65  01100101
     851    95    5f  01011111
     852   151    97  10010111
     853   148    94  10010100
     854    98    62  01100010
     855   103    67  01100111
     856   155    9b  10011011
     857   130    82  10000010
     858    97    61  01100001
     859   113    71  01110001
     860   157    9d  10011101
     861   124    7c  01111100
     862    97    61  01100001
     863   125    7d  01111101
     864   164    a4  10100100
     865   117    75  01110101
     866   105    69  01101001
     867   131    83  10000011
     868   163    a3  10100011
     869   120    78  01111000
     870   117    75  01110101
     871   147    93  10010011
     872   159    9f  10011111
     873   115    73  01110011
     874   127    7f  01111111
     875   159    9f  10011111
     876   142    8e  10001110
     877   113    71  01110001
     878   135    87  10000111
     879   169    a9  10101001
     880   134    86  10000110
     881   113    71  01110001
     882   137    89  10001001
     883   170    aa  10101010
     884   111    6f  01101111
     885   111    6f  01101111
     886   143    8f  10001111
     887   168    a8  10101000
     888    97    61  01100001
     889   107    6b  01101011
     890   141    8d  10001101
     891   157    9d  10011101
     892    83    53  01010011
     893    99    63  01100011
     894   138    8a  10001010
     895   136    88  10001000
     896    78    4e  01001110
     897   103    67  01100111
     898   136    88  10001000
     899   123    7b  01111011
     900    82    52  01010010
     901   106    6a  01101010
     902   136    88  10001000
     903   101    65  01100101
     904    93    5d  01011101
     905   125    7d  01111101
     906   140    8c  10001100
     907    98    62  01100010
     908   104    68  01101000
     909   135    87  10000111
     910   138    8a  10001010
     911    93    5d  01011101
     912   107    6b  01101011
     913   145    91  10010001
     914   131    83  10000011
     915    91    5b  01011011
     916   124    7c  01111100
     917   152    98  10011000
     918   119    77  01110111
     919    90    5a  01011010
     920   131    83  10000011
     921   152    98  10011000
     922   108    6c  01101100
     923    94    5e  01011110
     924   152    98  10011000
     925   157    9d  10011101
     926   107    6b  01101011
     927   106    6a  01101010
     928   159    9f  10011111
     929   141    8d  10001101
     930   104    68  01101000
     931   115    73  01110011
     932   163    a3  10100011
     933   136    88  10001000
     934   102    66  01100110
     935   126    7e  01111110
     936   170    aa  10101010
     937   124    7c  01111100
     938   107    6b  01101011
     939   133    85  10000101
     940   166    a6  10100110
     941   123    7b  01111011
     942   118    76  01110110
     943   150    96  10010110
     944   171    ab  10101011
     945   121    79  01111001
     946   130    82  10000010
     947   160    a0  10100000
     948   144    90  10010000
     949   117    75  01110101
     950   136    88  10001000
     951   174    ae  10101110
     952   129    81  10000001
     953   101    65  01100101
     954   135    87  10000111
     955   169    a9  10101001
     956    99    63  01100011
     957    93    5d  01011101
     958   127    7f  01111111
     959   154    9a  10011010
     960    95    5f  01011111
     961    93    5d  01011101
     962   125    7d  01111101
     963   144    90  10010000
     964    85    55  01010101
     965    93    5d  01011101
     966   128    80  10000000
     967   138    8a  10001010
     968    83    53  01010011
     969   101    65  01100101
     970   136    88  10001000
     971   135    87  10000111
     972    75    4b  01001011
     973   102    66  01100110
     974   139    8b  10001011
     975   111    6f  01101111
     976    75    4b  01001011
     977   109    6d  01101101
     978   131    83  10000011
     979    96    60  01100000
     980    82    52  01010010
     981   112    70  01110000
     982   125    7d  01111101
     983    80    50  01010000
     984    89    59  01011001
     985   123    7b  01111011
     986   118    76  01110110
     987    74    4a  01001010
     988   114    72  01110010
     989   140    8c  10001100
     990   120    78  01111000
     991    78    4e  01001110
     992   120    78  01111000
     993   149    95  10010101
     994   123    7b  01111011
     995    90    5a  01011010
     996   139    8b  10001011
     997   157    9d  10011101
     998   113    71  01110001
     999    97    61  01100001
    1000   146    92  10010010
    1001   155    9b  10011011
    1002   111    6f  01101111
    1003   105    69  01101001
    1004   162    a2  10100010
    1005   158    9e  10011110
    1006   110    6e  01101110
    1007   116    74  01110100
    1008   164    a4  10100100
    1009   143    8f  10001111
    1010   108    6c  01101100
    1011   126    7e  01111110
    1012   161    a1  10100001
    1013   130    82  10000010
    1014   103    67  01100111
    1015   134    86  10000110
    1016   163    a3  10100011
    1017   117    75  01110101
    1018   104    68  01101000
    1019   134    86  10000110
    1020   152    98  10011000
    1021   111    6f  01101111
    1022   112    70  01110000
    1023   147    93  10010011
    1024   145    91  10010001
    1025   101    65  01100101
    1026   116    74  01110100
    1027   150    96  10010110
    1028   117    75  01110101
    1029    92    5c  01011100
    1030   121    79  01111001
    1031   154    9a  10011010
    1032   106    6a  01101010
    1033    87    57  01010111
    1034   116    74  01110100
    1035   147    93  10010011
    1036    97    61  01100001
    1037    91    5b  01011011
    1038   122    7a  01111010
    1039   142    8e  10001110
    1040    95    5f  01011111
    1041   102    66  01100110
    1042   135    87  10000111
    1043   148    94  10010100
    1044    90    5a  01011010
    1045   103    67  01100111
    1046   139    8b  10001011
    1047   136    88  10001000
    1048    84    54  01010100
    1049   114    72  01110010
    1050   146    92  10010010
    1051   132    84  10000100
    1052    86    56  01010110
    1053   114    72  01110010
    1054   141    8d  10001101
    1055   103    67  01100111
    1056    91    5b  01011011
    1057   127    7f  01111111
    1058   138    8a  10001010
    1059    94    5e  01011110
    1060   102    66  01100110
    1061   133    85  10000101
    1062   132    84  10000100
    1063    86    56  01010110
    1064    99    63  01100011
    1065   136    88  10001000
    1066   120    78  01111000
    1067    83    53  01010011
    1068   119    77  01110111
    1069   143    8f  10001111
    1070   108    6c  01101100
    1071    81    51  01010001
    1072   129    81  10000001
    1073   144    90  10010000
    1074   100    64  01100100
    1075    88    58  01011000
    1076   145    91  10010001
    1077   146    92  10010010
    1078    98    62  01100010
    1079   101    65  01100101
    1080   152    98  10011000
    1081   135    87  10000111
    1082    96    60  01100000
    1083   108    6c  01101100
    1084   155    9b  10011011
    1085   123    7b  01111011
    1086    95    5f  01011111
    1087   122    7a  01111010
    1088   164    a4  10100100
    1089   117    75  01110101
    1090   101    65  01100101
    1091   127    7f  01111111
    1092   160    a0  10100000
    1093   117    75  01110101
    1094   112    70  01110000
    1095   145    91  10010001
    1096   160    a0  10100000
    1097   113    71  01110001
    1098   120    78  01111000
    1099   154    9a  10011010
    1100   132    84  10000100
    1101   105    69  01101001
    1102   128    80  10000000
    1103   165    a5  10100101
    1104   119    77  01110111
    1105    94    5e  01011110
    1106   123    7b  01111011
    1107   158    9e  10011110
    1108    97    61  01100001
    1109    91    5b  01011011
    1110   123    7b  01111011
    1111   150    96  10010110
    1112    90    5a  01011010
    1113    94    5e  01011110
    1114   125    7d  01111101
    1115   144    90  10010000
    1116    80    50  01010000
    1117    93    5d  01011101
    1118   130    82  10000010
    1119   131    83  10000011
    1120    82    52  01010010
    1121   102    66  01100110
    1122   135    87  10000111
    1123   125    7d  01111101
    1124    86    56  01010110
    1125   110    6e  01101110
    1126   141    8d  10001101
    1127   106    6a  01101010
    1128    89    59  01011001
    1129   124    7c  01111100
    1130   143    8f  10001111
    1131   106    6a  01101010
    1132    97    61  01100001
    1133   126    7e  01111110
    1134   136    88  10001000
    1135    92    5c  01011100
    1136   100    64  01100100
    1137   137    89  10001001
    1138   130    82  10000010
    1139    87    57  01010111
    1140   109    6d  01101101
    1141   138    8a  10001010
    1142   117    75  01110101
    1143    83    53  01010011
    1144   116    74  01110100
    1145   139    8b  10001011
    1146   101    65  01100101
    1147    81    51  01010001
    1148   138    8a  10001010
    1149   148    94  10010100
    1150   101    65  01100101
    1151    90    5a  01011010
    1152   148    94  10010100
    1153   145    91  10010001
    1154   101    65  01100101
    1155   103    67  01100111
    1156   155    9b  10011011
    1157   133    85  10000101
    1158    96    60  01100000
    1159   115    73  01110011
    1160   156    9c  10011100
    1161   113    71  01110001
    1162    95    5f  01011111
    1163   121    79  01111001
    1164   151    97  10010111
    1165   110    6e  01101110
    1166    99    63  01100011
    1167   132    84  10000100
    1168   154    9a  10011010
    1169   104    68  01101000
    1170   107    6b  01101011
    1171   139    8b  10001011
    1172   133    85  10000101
    1173   102    66  01100110
    1174   120    78  01111000
    1175   155    9b  10011011
    1176   126    7e  01111110
    1177    94    5e  01011110
    1178   120    78  01111000
    1179   153    99  10011001
    1180   105    69  01101001
    1181    94    5e  01011110
    1182   124    7c  01111100
    1183   150    96  10010110
    1184    97    61  01100001
    1185    94    5e  01011110
    1186   127    7f  01111111
    1187   148    94  10010100
    1188    82    52  01010010
    1189    93    5d  01011101
    1190   130    82  10000010
    1191   135    87  10000111
    1192    79    4f  01001111
    1193    98    62  01100010
