File: CAP_3_00_00_13_53_56.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
   33404    69    45  01000101
   33405    68    44  01000100
   33406    68    44  01000100
   33407    68    44  01000100
   33408    69    45  01000101
   33409    68    44  01000100
   33410    68    44  01000100
   33411    68    44  01000100
   33412    69    45  01000101
   33413    68    44  01000100
   33414    68    44  01000100
   33415    68    44  01000100
   33416    69    45  01000101
   33417    68    44  01000100
   33418    68    44  01000100
   33419    68    44  01000100
   33420    69    45  01000101
   33421    68    44  01000100
   33422    68    44  01000100
   33423    68    44  01000100
   33424    69    45  01000101
   33425    68    44  01000100
   33426    68    44  01000100
   33427    68    44  01000100
   33428    69    45  01000101
   33429    68    44  01000100
   33430    68    44  01000100
   33431    68    44  01000100
   33432    69    45  01000101
   33433    68    44  01000100
   33434    68    44  01000100
   33435    68    44  01000100
   33436    69    45  01000101
   33437    68    44  01000100
   33438    68    44  01000100
   33439    68    44  01000100
   33440    69    45  01000101
   33441    68    44  01000100
   33442    68    44  01000100
   33443    68    44  01000100
   33444    69    45  01000101
   33445    68    44  01000100
   33446    68    44  01000100
   33447    68    44  01000100
   33448    69    45  01000101
   33449    68    44  01000100
   33450    68    44  01000100
   33451    68    44  01000100
   33452    69    45  01000101
   33453    68    44  01000100
   33454    68    44  01000100
   33455    68    44  01000100
   33456    69    45  01000101
   33457    68    44  01000100
   33458    68    44  01000100
   33459    68    44  01000100
   33460    69    45  01000101
   33461    68    44  01000100
   33462    68    44  01000100
   33463    68    44  01000100
   33464    69    45  01000101
   33465    68    44  01000100
   33466    68    44  01000100
   33467    68    44  01000100
   33468    69    45  01000101
   33469    68    44  01000100
   33470    68    44  01000100
   33471    68    44  01000100
   33472    69    45  01000101
   33473    68    44  01000100
   33474    68    44  01000100
   33475    68    44  01000100
   33476    69    45  01000101
   33477    68    44  01000100
   33478    68    44  01000100
   33479    68    44  01000100
   33480    69    45  01000101
   33481    68    44  01000100
   33482    68    44  01000100
   33483    68    44  01000100
   33484    69    45  01000101
   33485    68    44  01000100
   33486    68    44  01000100
   33487    68    44  01000100
   33488    69    45  01000101
   33489    68    44  01000100
   33490    68    44  01000100
   33491    68    44  01000100
   33492    69    45  01000101
   33493    68    44  01000100
   33494    68    44  01000100
   33495    68    44  01000100
   33496    69    45  01000101
   33497    68    44  01000100
   33498    68    44  01000100
   33499    68    44  01000100
   33500    69    45  01000101
   33501    68    44  01000100
   33502    68    44  01000100
   33503    68    44  01000100
   33504    69    45  01000101
   33505    68    44  01000100
   33506    68    44  01000100
   33507    68    44  01000100
   33508    68    44  01000100
   33509    68    44  01000100
   33510    68    44  01000100
   33511    68    44  01000100
   33512    69    45  01000101
   33513    68    44  01000100
   33514    68    44  01000100
   33515    68    44  01000100
   33516    68    44  01000100
   33517    68    44  01000100
   33518    68    44  01000100
   33519    68    44  01000100
   33520    69    45  01000101
   33521    68    44  01000100
   33522    68    44  01000100
   33523    68    44  01000100
   33524    69    45  01000101
   33525    68    44  01000100
   33526    68    44  01000100
   33527    68    44  01000100
   33528    69    45  01000101
   33529    68    44  01000100
   33530    68    44  01000100
   33531    68    44  01000100
   33532    69    45  01000101
   33533    68    44  01000100
   33534    68    44  01000100
   33535    68    44  01000100
   33536    69    45  01000101
   33537    68    44  01000100
   33538    68    44  01000100
   33539    68    44  01000100
   33540    68    44  01000100
   33541    68    44  01000100
   33542    68    44  01000100
   33543    68    44  01000100
   33544    69    45  01000101
   33545    68    44  01000100
   33546    68    44  01000100
   33547    68    44  01000100
   33548    69    45  01000101
   33549    68    44  01000100
   33550    68    44  01000100
   33551    68    44  01000100
   33552    69    45  01000101
   33553    68    44  01000100
   33554    68    44  01000100
   33555    68    44  01000100
   33556    69    45  01000101
   33557    68    44  01000100
   33558    68    44  01000100
   33559    68    44  01000100
   33560    69    45  01000101
   33561    68    44  01000100
   33562    68    44  01000100
   33563    68    44  01000100
   33564    68    44  01000100
   33565    68    44  01000100
   33566    68    44  01000100
   33567    68    44  01000100
   33568    69    45  01000101
   33569    68    44  01000100
   33570    68    44  01000100
   33571    68    44  01000100
   33572    69    45  01000101
   33573    68    44  01000100
   33574    68    44  01000100
   33575    68    44  01000100
   33576    69    45  01000101
   33577    68    44  01000100
   33578    68    44  01000100
   33579    68    44  01000100
   33580    68    44  01000100
   33581    68    44  01000100
   33582    68    44  01000100
   33583    68    44  01000100
   33584    69    45  01000101
   33585    68    44  01000100
   33586    68    44  01000100
   33587    68    44  01000100
   33588    69    45  01000101
   33589    68    44  01000100
   33590    69    45  01000101
   33591    68    44  01000100
   33592    68    44  01000100
   33593    68    44  01000100
   33594    68    44  01000100
   33595    68    44  01000100
   33596    69    45  01000101
   33597    68    44  01000100
   33598    68    44  01000100
   33599    68    44  01000100
   33600    69    45  01000101
   33601    68    44  01000100
   33602    68    44  01000100
   33603    68    44  01000100
   33604    69    45  01000101
   33605    68    44  01000100
   33606    68    44  01000100
   33607    68    44  01000100
   33608    69    45  01000101
   33609    68    44  01000100
   33610    68    44  01000100
   33611    68    44  01000100
   33612    69    45  01000101
   33613    68    44  01000100
   33614    68    44  01000100
   33615    68    44  01000100
   33616    69    45  01000101
   33617    68    44  01000100
   33618    68    44  01000100
   33619    68    44  01000100
   33620    69    45  01000101
   33621    68    44  01000100
   33622    68    44  01000100
   33623    68    44  01000100
   33624    69    45  01000101
   33625    68    44  01000100
   33626    68    44  01000100
   33627    68    44  01000100
   33628    69    45  01000101
   33629    68    44  01000100
   33630    68    44  01000100
   33631    68    44  01000100
   33632    69    45  01000101
   33633    68    44  01000100
   33634    68    44  01000100
   33635    68    44  01000100
   33636    69    45  01000101
   33637    68    44  01000100
   33638    68    44  01000100
   33639    68    44  01000100
   33640    69    45  01000101
   33641    68    44  01000100
   33642    68    44  01000100
   33643    68    44  01000100
   33644    69    45  01000101
   33645    68    44  01000100
   33646    68    44  01000100
   33647    68    44  01000100
   33648    69    45  01000101
   33649    68    44  01000100
   33650    68    44  01000100
   33651    68    44  01000100
   33652    69    45  01000101
   33653    68    44  01000100
   33654    68    44  01000100
   33655    68    44  01000100
   33656    69    45  01000101
   33657    68    44  01000100
   33658    68    44  01000100
   33659    68    44  01000100
   33660    69    45  01000101
   33661    68    44  01000100
   33662    68    44  01000100
   33663    68    44  01000100
   33664    69    45  01000101
   33665    68    44  01000100
   33666    68    44  01000100
   33667    68    44  01000100
   33668    69    45  01000101
   33669    68    44  01000100
   33670    68    44  01000100
   33671    68    44  01000100
   33672    69    45  01000101
   33673    68    44  01000100
   33674    68    44  01000100
   33675    68    44  01000100
   33676    69    45  01000101
   33677    68    44  01000100
   33678    68    44  01000100
   33679    68    44  01000100
   33680    69    45  01000101
   33681    68    44  01000100
   33682    68    44  01000100
   33683    68    44  01000100
   33684    69    45  01000101
   33685    68    44  01000100
   33686    68    44  01000100
   33687    68    44  01000100
   33688    69    45  01000101
   33689    68    44  01000100
   33690    68    44  01000100
   33691    68    44  01000100
   33692    69    45  01000101
   33693    68    44  01000100
   33694    68    44  01000100
   33695    68    44  01000100
   33696    69    45  01000101
   33697    68    44  01000100
   33698    68    44  01000100
   33699    68    44  01000100
   33700    69    45  01000101
   33701    68    44  01000100
   33702    68    44  01000100
   33703    68    44  01000100
   33704    69    45  01000101
   33705    68    44  01000100
   33706    68    44  01000100
   33707    68    44  01000100
   33708    69    45  01000101
   33709    68    44  01000100
   33710    68    44  01000100
   33711    68    44  01000100
   33712    69    45  01000101
   33713    68    44  01000100
   33714    68    44  01000100
   33715    68    44  01000100
   33716    69    45  01000101
   33717    68    44  01000100
   33718    68    44  01000100
   33719    68    44  01000100
   33720    69    45  01000101
   33721    68    44  01000100
   33722    68    44  01000100
   33723    68    44  01000100
   33724    69    45  01000101
   33725    68    44  01000100
   33726    68    44  01000100
   33727    68    44  01000100
   33728    69    45  01000101
   33729    68    44  01000100
   33730    68    44  01000100
   33731    68    44  01000100
   33732    69    45  01000101
   33733    68    44  01000100
   33734    68    44  01000100
   33735    68    44  01000100
   33736    69    45  01000101
   33737    68    44  01000100
   33738    68    44  01000100
   33739    68    44  01000100
   33740    69    45  01000101
   33741    68    44  01000100
   33742    68    44  01000100
   33743    68    44  01000100
   33744    69    45  01000101
   33745    68    44  01000100
   33746    68    44  01000100
   33747    68    44  01000100
   33748    69    45  01000101
   33749    68    44  01000100
   33750    68    44  01000100
   33751    68    44  01000100
   33752    69    45  01000101
   33753    68    44  01000100
   33754    68    44  01000100
   33755    68    44  01000100
   33756    69    45  01000101
   33757    68    44  01000100
   33758    68    44  01000100
   33759    68    44  01000100
   33760    69    45  01000101
   33761    68    44  01000100
   33762    68    44  01000100
   33763    68    44  01000100
   33764    69    45  01000101
   33765    68    44  01000100
   33766    68    44  01000100
   33767    68    44  01000100
   33768    69    45  01000101
   33769    68    44  01000100
   33770    68    44  01000100
   33771    68    44  01000100
   33772    69    45  01000101
   33773    68    44  01000100
   33774    68    44  01000100
   33775    68    44  01000100
   33776    68    44  01000100
   33777    68    44  01000100
   33778    68    44  01000100
   33779    68    44  01000100
   33780    69    45  01000101
   33781    68    44  01000100
   33782    68    44  01000100
   33783    68    44  01000100
   33784    69    45  01000101
   33785    68    44  01000100
   33786    68    44  01000100
   33787    68    44  01000100
   33788    68    44  01000100
   33789    68    44  01000100
   33790    68    44  01000100
   33791    68    44  01000100
   33792    69    45  01000101
   33793    68    44  01000100
   33794    68    44  01000100
   33795    68    44  01000100
   33796    68    44  01000100
   33797    68    44  01000100
   33798    68    44  01000100
   33799    68    44  01000100
   33800    69    45  01000101
   33801    68    44  01000100
   33802    68    44  01000100
   33803    68    44  01000100
   33804    69    45  01000101
   33805    68    44  01000100
   33806    68    44  01000100
   33807    68    44  01000100
   33808    68    44  01000100
   33809    68    44  01000100
   33810    68    44  01000100
   33811    68    44  01000100
   33812    69    45  01000101
   33813    68    44  01000100
   33814    68    44  01000100
   33815    68    44  01000100
   33816    69    45  01000101
   33817    68    44  01000100
   33818    68    44  01000100
   33819    68    44  01000100
   33820    68    44  01000100
   33821    68    44  01000100
   33822    68    44  01000100
   33823    68    44  01000100
   33824    69    45  01000101
   33825    68    44  01000100
   33826    68    44  01000100
   33827    68    44  01000100
   33828    69    45  01000101
   33829    68    44  01000100
   33830    68    44  01000100
   33831    68    44  01000100
   33832    69    45  01000101
   33833    68    44  01000100
   33834    68    44  01000100
   33835    68    44  01000100
   33836    69    45  01000101
   33837    68    44  01000100
   33838    68    44  01000100
   33839    68    44  01000100
   33840    69    45  01000101
   33841    68    44  01000100
   33842    68    44  01000100
   33843    68    44  01000100
   33844    68    44  01000100
   33845    68    44  01000100
   33846    68    44  01000100
   33847    68    44  01000100
   33848    69    45  01000101
   33849    68    44  01000100
   33850    68    44  01000100
   33851    68    44  01000100
   33852    69    45  01000101
   33853    68    44  01000100
   33854    68    44  01000100
   33855    68    44  01000100
   33856    69    45  01000101
   33857    68    44  01000100
   33858    68    44  01000100
   33859    68    44  01000100
   33860    68    44  01000100
   33861    68    44  01000100
   33862    68    44  01000100
   33863    68    44  01000100
   33864    69    45  01000101
   33865    68    44  01000100
   33866    68    44  01000100
   33867    68    44  01000100
   33868    69    45  01000101
   33869    68    44  01000100
   33870    68    44  01000100
   33871    68    44  01000100
   33872    69    45  01000101
   33873    68    44  01000100
   33874    68    44  01000100
   33875    68    44  01000100
   33876    69    45  01000101
   33877    68    44  01000100
   33878    68    44  01000100
   33879    68    44  01000100
   33880    69    45  01000101
   33881    68    44  01000100
   33882    68    44  01000100
   33883    68    44  01000100
   33884    69    45  01000101
   33885    68    44  01000100
   33886    68    44  01000100
   33887    68    44  01000100
   33888    69    45  01000101
   33889    68    44  01000100
   33890    68    44  01000100
   33891    68    44  01000100
   33892    68    44  01000100
   33893    68    44  01000100
   33894    68    44  01000100
   33895    68    44  01000100
   33896    69    45  01000101
   33897    68    44  01000100
   33898    68    44  01000100
   33899    68    44  01000100
   33900    69    45  01000101
   33901    68    44  01000100
   33902    68    44  01000100
   33903    68    44  01000100
   33904    69    45  01000101
   33905    68    44  01000100
   33906    68    44  01000100
   33907    68    44  01000100
   33908    69    45  01000101
   33909    68    44  01000100
   33910    68    44  01000100
   33911    68    44  01000100
   33912    69    45  01000101
   33913    68    44  01000100
   33914    68    44  01000100
   33915    68    44  01000100
   33916    69    45  01000101
   33917    68    44  01000100
   33918    68    44  01000100
   33919    68    44  01000100
   33920    69    45  01000101
   33921    68    44  01000100
   33922    68    44  01000100
   33923    68    44  01000100
   33924    69    45  01000101
   33925    68    44  01000100
   33926    68    44  01000100
   33927    68    44  01000100
   33928    69    45  01000101
   33929    68    44  01000100
   33930    68    44  01000100
   33931    68    44  01000100
   33932    68    44  01000100
   33933    68    44  01000100
   33934    68    44  01000100
   33935    68    44  01000100
   33936    69    45  01000101
   33937    68    44  01000100
   33938    68    44  01000100
   33939    68    44  01000100
   33940    69    45  01000101
   33941    68    44  01000100
   33942    68    44  01000100
   33943    68    44  01000100
   33944    69    45  01000101
   33945    68    44  01000100
   33946    68    44  01000100
   33947    68    44  01000100
   33948    69    45  01000101
   33949    68    44  01000100
   33950    68    44  01000100
   33951    68    44  01000100
   33952    69    45  01000101
   33953    68    44  01000100
   33954    68    44  01000100
   33955    68    44  01000100
   33956    69    45  01000101
   33957    68    44  01000100
   33958    68    44  01000100
   33959    68    44  01000100
   33960    69    45  01000101
   33961    68    44  01000100
   33962    68    44  01000100
   33963    68    44  01000100
   33964    69    45  01000101
   33965    68    44  01000100
   33966    68    44  01000100
   33967    68    44  01000100
   33968    69    45  01000101
   33969    68    44  01000100
   33970    68    44  01000100
   33971    68    44  01000100
   33972    69    45  01000101
   33973    68    44  01000100
   33974    68    44  01000100
   33975    68    44  01000100
   33976    69    45  01000101
   33977    68    44  01000100
   33978    68    44  01000100
   33979    68    44  01000100
   33980    69    45  01000101
   33981    68    44  01000100
   33982    68    44  01000100
   33983    68    44  01000100
   33984    69    45  01000101
   33985    68    44  01000100
   33986    68    44  01000100
   33987    68    44  01000100
   33988    68    44  01000100
   33989    68    44  01000100
   33990    68    44  01000100
   33991    68    44  01000100
   33992    69    45  01000101
   33993    68    44  01000100
   33994    68    44  01000100
   33995    68    44  01000100
   33996    69    45  01000101
   33997    68    44  01000100
   33998    68    44  01000100
   33999    68    44  01000100
   34000    69    45  01000101
   34001    68    44  01000100
   34002    68    44  01000100
   34003    68    44  01000100
   34004    69    45  01000101
   34005    68    44  01000100
   34006    68    44  01000100
   34007    68    44  01000100
   34008    69    45  01000101
   34009    68    44  01000100
   34010    68    44  01000100
   34011    68    44  01000100
   34012    69    45  01000101
   34013    68    44  01000100
   34014    68    44  01000100
   34015    68    44  01000100
   34016    69    45  01000101
   34017    68    44  01000100
   34018    68    44  01000100
   34019    68    44  01000100
   34020    69    45  01000101
   34021    68    44  01000100
   34022    68    44  01000100
   34023    68    44  01000100
   34024    69    45  01000101
   34025    68    44  01000100
   34026    68    44  01000100
   34027    68    44  01000100
   34028    68    44  01000100
   34029    68    44  01000100
   34030    68    44  01000100
   34031    68    44  01000100
   34032    69    45  01000101
   34033    68    44  01000100
   34034    68    44  01000100
   34035    68    44  01000100
   34036    69    45  01000101
   34037    68    44  01000100
   34038    68    44  01000100
   34039    68    44  01000100
   34040    69    45  01000101
   34041    68    44  01000100
   34042    68    44  01000100
   34043    68    44  01000100
   34044    69    45  01000101
   34045    68    44  01000100
   34046    68    44  01000100
   34047    68    44  01000100
   34048    69    45  01000101
   34049    68    44  01000100
   34050    68    44  01000100
   34051    68    44  01000100
   34052    68    44  01000100
   34053    68    44  01000100
   34054    68    44  01000100
   34055    68    44  01000100
   34056    69    45  01000101
   34057    68    44  01000100
   34058    68    44  01000100
   34059    68    44  01000100
   34060    69    45  01000101
   34061    68    44  01000100
   34062    68    44  01000100
   34063    68    44  01000100
   34064    69    45  01000101
   34065    68    44  01000100
   34066    68    44  01000100
   34067    68    44  01000100
   34068    68    44  01000100
   34069    68    44  01000100
   34070    68    44  01000100
   34071    68    44  01000100
   34072    69    45  01000101
   34073    68    44  01000100
   34074    68    44  01000100
   34075    68    44  01000100
   34076    69    45  01000101
   34077    68    44  01000100
   34078    68    44  01000100
   34079    68    44  01000100
   34080    69    45  01000101
   34081    68    44  01000100
   34082    68    44  01000100
   34083    68    44  01000100
   34084    69    45  01000101
   34085    68    44  01000100
   34086    68    44  01000100
   34087    68    44  01000100
   34088    69    45  01000101
   34089    68    44  01000100
   34090    68    44  01000100
   34091    68    44  01000100
   34092    69    45  01000101
   34093    68    44  01000100
   34094    68    44  01000100
   34095    68    44  01000100
   34096    69    45  01000101
   34097    68    44  01000100
   34098    68    44  01000100
   34099    68    44  01000100
   34100    68    44  01000100
   34101    68    44  01000100
   34102    68    44  01000100
   34103    68    44  01000100
   34104    69    45  01000101
   34105    68    44  01000100
   34106    68    44  01000100
   34107    68    44  01000100
   34108    69    45  01000101
   34109    68    44  01000100
   34110    68    44  01000100
   34111    68    44  01000100
   34112    69    45  01000101
   34113    68    44  01000100
   34114    68    44  01000100
   34115    68    44  01000100
   34116    69    45  01000101
   34117    68    44  01000100
   34118    68    44  01000100
   34119    68    44  01000100
   34120    69    45  01000101
   34121    68    44  01000100
   34122    68    44  01000100
   34123    68    44  01000100
   34124    69    45  01000101
   34125    68    44  01000100
   34126    68    44  01000100
   34127    68    44  01000100
   34128    69    45  01000101
   34129    68    44  01000100
   34130    68    44  01000100
   34131    68    44  01000100
   34132    69    45  01000101
   34133    68    44  01000100
   34134    68    44  01000100
   34135    68    44  01000100
   34136    69    45  01000101
   34137    68    44  01000100
   34138    68    44  01000100
   34139    68    44  01000100
   34140    68    44  01000100
   34141    68    44  01000100
   34142    68    44  01000100
   34143    68    44  01000100
   34144    69    45  01000101
   34145    68    44  01000100
   34146    68    44  01000100
   34147    68    44  01000100
   34148    69    45  01000101
   34149    68    44  01000100
   34150    68    44  01000100
   34151    68    44  01000100
   34152    69    45  01000101
   34153    68    44  01000100
   34154    68    44  01000100
   34155    68    44  01000100
   34156    69    45  01000101
   34157    68    44  01000100
   34158    68    44  01000100
   34159    68    44  01000100
   34160    69    45  01000101
   34161    68    44  01000100
   34162    68    44  01000100
   34163    68    44  01000100
   34164    69    45  01000101
   34165    68    44  01000100
   34166    68    44  01000100
   34167    68    44  01000100
   34168    69    45  01000101
   34169    68    44  01000100
   34170    68    44  01000100
   34171    68    44  01000100
   34172    69    45  01000101
   34173    68    44  01000100
   34174    68    44  01000100
   34175    68    44  01000100
   34176    69    45  01000101
   34177    68    44  01000100
   34178    68    44  01000100
   34179    68    44  01000100
   34180    69    45  01000101
   34181    68    44  01000100
   34182    68    44  01000100
   34183    68    44  01000100
   34184    69    45  01000101
   34185    68    44  01000100
   34186    68    44  01000100
   34187    68    44  01000100
   34188    69    45  01000101
   34189    68    44  01000100
   34190    68    44  01000100
   34191    68    44  01000100
   34192    69    45  01000101
   34193    68    44  01000100
   34194    68    44  01000100
   34195    68    44  01000100
   34196    69    45  01000101
   34197    68    44  01000100
   34198    68    44  01000100
   34199    68    44  01000100
   34200    69    45  01000101
   34201    68    44  01000100
   34202    68    44  01000100
   34203    68    44  01000100
   34204    69    45  01000101
   34205    68    44  01000100
   34206    68    44  01000100
   34207    68    44  01000100
   34208    69    45  01000101
   34209    68    44  01000100
   34210    68    44  01000100
   34211    68    44  01000100
   34212    69    45  01000101
   34213    68    44  01000100
   34214    68    44  01000100
   34215    68    44  01000100
   34216    69    45  01000101
   34217    68    44  01000100
   34218    68    44  01000100
   34219    68    44  01000100
   34220    69    45  01000101
   34221    68    44  01000100
   34222    68    44  01000100
   34223    68    44  01000100
   34224    69    45  01000101
   34225    68    44  01000100
   34226    68    44  01000100
   34227    68    44  01000100
   34228    69    45  01000101
   34229    68    44  01000100
   34230    68    44  01000100
   34231    68    44  01000100
   34232    69    45  01000101
   34233    68    44  01000100
   34234    68    44  01000100
   34235    68    44  01000100
   34236    69    45  01000101
   34237    68    44  01000100
   34238    68    44  01000100
   34239    68    44  01000100
   34240    69    45  01000101
   34241    68    44  01000100
   34242    68    44  01000100
   34243    68    44  01000100
   34244    69    45  01000101
   34245    68    44  01000100
   34246    68    44  01000100
   34247    68    44  01000100
   34248    69    45  01000101
   34249    68    44  01000100
   34250    68    44  01000100
   34251    68    44  01000100
   34252    69    45  01000101
   34253    68    44  01000100
   34254    68    44  01000100
   34255    68    44  01000100
   34256    69    45  01000101
   34257    68    44  01000100
   34258    68    44  01000100
   34259    68    44  01000100
   34260    69    45  01000101
   34261    68    44  01000100
   34262    68    44  01000100
   34263    68    44  01000100
   34264    69    45  01000101
   34265    68    44  01000100
   34266    68    44  01000100
   34267    68    44  01000100
   34268    69    45  01000101
   34269    68    44  01000100
   34270    68    44  01000100
   34271    68    44  01000100
   34272    69    45  01000101
   34273    68    44  01000100
   34274    68    44  01000100
   34275    68    44  01000100
   34276    69    45  01000101
   34277    68    44  01000100
   34278    68    44  01000100
   34279    68    44  01000100
   34280    69    45  01000101
   34281    68    44  01000100
   34282    68    44  01000100
   34283    68    44  01000100
   34284    69    45  01000101
   34285    68    44  01000100
   34286    68    44  01000100
   34287    68    44  01000100
   34288    69    45  01000101
   34289    68    44  01000100
   34290    68    44  01000100
   34291    68    44  01000100
   34292    69    45  01000101
   34293    68    44  01000100
   34294    68    44  01000100
   34295    68    44  01000100
   34296    69    45  01000101
   34297    68    44  01000100
   34298    68    44  01000100
   34299    68    44  01000100
   34300    68    44  01000100
   34301    68    44  01000100
   34302    68    44  01000100
   34303    68    44  01000100
   34304    69    45  01000101
   34305    68    44  01000100
   34306    68    44  01000100
   34307    68    44  01000100
   34308    69    45  01000101
   34309    68    44  01000100
   34310    68    44  01000100
   34311    68    44  01000100
   34312    69    45  01000101
   34313    68    44  01000100
   34314    68    44  01000100
   34315    68    44  01000100
   34316    69    45  01000101
   34317    68    44  01000100
   34318    68    44  01000100
   34319    68    44  01000100
   34320    69    45  01000101
   34321    68    44  01000100
   34322    68    44  01000100
   34323    68    44  01000100
   34324    68    44  01000100
   34325    68    44  01000100
   34326    68    44  01000100
   34327    68    44  01000100
   34328    69    45  01000101
   34329    68    44  01000100
   34330    68    44  01000100
   34331    68    44  01000100
   34332    69    45  01000101
   34333    68    44  01000100
   34334    68    44  01000100
   34335    68    44  01000100
   34336    69    45  01000101
   34337    68    44  01000100
   34338    68    44  01000100
   34339    68    44  01000100
   34340    68    44  01000100
   34341    68    44  01000100
   34342    68    44  01000100
   34343    68    44  01000100
   34344    69    45  01000101
   34345    68    44  01000100
   34346    68    44  01000100
   34347    68    44  01000100
   34348    68    44  01000100
   34349    68    44  01000100
   34350    68    44  01000100
   34351    68    44  01000100
   34352    69    45  01000101
   34353    68    44  01000100
   34354    68    44  01000100
   34355    68    44  01000100
   34356    69    45  01000101
   34357    68    44  01000100
   34358    68    44  01000100
   34359    68    44  01000100
   34360    69    45  01000101
   34361    68    44  01000100
   34362    68    44  01000100
   34363    68    44  01000100
   34364    68    44  01000100
   34365    68    44  01000100
   34366    68    44  01000100
   34367    68    44  01000100
   34368    69    45  01000101
   34369    68    44  01000100
   34370    68    44  01000100
   34371    68    44  01000100
   34372    69    45  01000101
   34373    68    44  01000100
   34374    68    44  01000100
   34375    68    44  01000100
   34376    69    45  01000101
   34377    68    44  01000100
   34378    68    44  01000100
   34379    68    44  01000100
   34380    69    45  01000101
   34381    68    44  01000100
   34382    68    44  01000100
   34383    68    44  01000100
   34384    69    45  01000101
   34385    68    44  01000100
   34386    68    44  01000100
   34387    68    44  01000100
   34388    69    45  01000101
   34389    68    44  01000100
   34390    68    44  01000100
   34391    68    44  01000100
   34392    69    45  01000101
   34393    68    44  01000100
   34394    68    44  01000100
   34395    68    44  01000100
   34396    69    45  01000101
   34397    68    44  01000100
   34398    68    44  01000100
   34399    68    44  01000100
   34400    69    45  01000101
   34401    68    44  01000100
   34402    68    44  01000100
   34403    68    44  01000100
   34404    68    44  01000100
   34405    68    44  01000100
   34406    68    44  01000100
   34407    68    44  01000100
   34408    69    45  01000101
   34409    68    44  01000100
   34410    68    44  01000100
   34411    68    44  01000100
   34412    69    45  01000101
   34413    68    44  01000100
   34414    68    44  01000100
   34415    68    44  01000100
   34416    69    45  01000101
   34417    68    44  01000100
   34418    68    44  01000100
   34419    68    44  01000100
   34420    69    45  01000101
   34421    68    44  01000100
   34422    68    44  01000100
   34423    68    44  01000100
   34424    69    45  01000101
   34425    68    44  01000100
   34426    68    44  01000100
   34427    68    44  01000100
   34428    69    45  01000101
   34429    68    44  01000100
   34430    68    44  01000100
   34431    68    44  01000100
   34432    69    45  01000101
   34433    68    44  01000100
   34434    68    44  01000100
   34435    68    44  01000100
   34436    69    45  01000101
   34437    68    44  01000100
   34438    68    44  01000100
   34439    68    44  01000100
   34440    69    45  01000101
   34441    68    44  01000100
   34442    68    44  01000100
   34443    68    44  01000100
   34444    69    45  01000101
   34445    68    44  01000100
   34446    68    44  01000100
   34447    68    44  01000100
   34448    69    45  01000101
   34449    68    44  01000100
   34450    68    44  01000100
   34451    68    44  01000100
   34452    69    45  01000101
   34453    68    44  01000100
   34454    68    44  01000100
   34455    68    44  01000100
   34456    69    45  01000101
   34457    68    44  01000100
   34458    68    44  01000100
   34459    68    44  01000100
   34460    69    45  01000101
   34461    68    44  01000100
   34462    68    44  01000100
   34463    68    44  01000100
   34464    69    45  01000101
   34465    68    44  01000100
   34466    68    44  01000100
   34467    68    44  01000100
   34468    69    45  01000101
   34469    68    44  01000100
   34470    68    44  01000100
   34471    68    44  01000100
   34472    69    45  01000101
   34473    68    44  01000100
   34474    68    44  01000100
   34475    68    44  01000100
   34476    69    45  01000101
   34477    68    44  01000100
   34478    68    44  01000100
   34479    68    44  01000100
   34480    69    45  01000101
   34481    68    44  01000100
   34482    68    44  01000100
   34483    68    44  01000100
   34484    69    45  01000101
   34485    68    44  01000100
   34486    68    44  01000100
   34487    68    44  01000100
   34488    69    45  01000101
   34489    68    44  01000100
   34490    68    44  01000100
   34491    68    44  01000100
   34492    69    45  01000101
   34493    68    44  01000100
   34494    68    44  01000100
   34495    68    44  01000100
   34496    69    45  01000101
   34497    68    44  01000100
   34498    68    44  01000100
   34499    68    44  01000100
   34500    69    45  01000101
   34501    68    44  01000100
   34502    68    44  01000100
   34503    68    44  01000100
   34504    69    45  01000101
   34505    68    44  01000100
   34506    68    44  01000100
   34507    68    44  01000100
   34508    69    45  01000101
   34509    68    44  01000100
   34510    68    44  01000100
   34511    68    44  01000100
   34512    69    45  01000101
   34513    68    44  01000100
   34514    68    44  01000100
   34515    68    44  01000100
   34516    69    45  01000101
   34517    68    44  01000100
   34518    68    44  01000100
   34519    68    44  01000100
   34520    69    45  01000101
   34521    68    44  01000100
   34522    68    44  01000100
   34523    68    44  01000100
   34524    69    45  01000101
   34525    68    44  01000100
   34526    68    44  01000100
   34527    68    44  01000100
   34528    69    45  01000101
   34529    68    44  01000100
   34530    68    44  01000100
   34531    68    44  01000100
   34532    69    45  01000101
   34533    68    44  01000100
   34534    68    44  01000100
   34535    68    44  01000100
   34536    69    45  01000101
   34537    68    44  01000100
   34538    68    44  01000100
   34539    68    44  01000100
   34540    69    45  01000101
   34541    68    44  01000100
   34542    68    44  01000100
   34543    68    44  01000100
   34544    69    45  01000101
   34545    68    44  01000100
   34546    68    44  01000100
   34547    68    44  01000100
   34548    69    45  01000101
   34549    68    44  01000100
   34550    68    44  01000100
   34551    68    44  01000100
   34552    69    45  01000101
   34553    68    44  01000100
   34554    68    44  01000100
   34555    68    44  01000100
   34556    69    45  01000101
   34557    68    44  01000100
   34558    68    44  01000100
   34559    68    44  01000100
   34560    69    45  01000101
   34561    68    44  01000100
   34562    68    44  01000100
   34563    68    44  01000100
   34564    69    45  01000101
   34565    68    44  01000100
