File: CAP_4_00_00_13_53_56.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
   25302    71    47  01000111
   25303    70    46  01000110
   25304    70    46  01000110
   25305    70    46  01000110
   25306    70    46  01000110
   25307    71    47  01000111
   25308    70    46  01000110
   25309    70    46  01000110
   25310    71    47  01000111
   25311    70    46  01000110
   25312    70    46  01000110
   25313    70    46  01000110
   25314    70    46  01000110
   25315    71    47  01000111
   25316    70    46  01000110
   25317    70    46  01000110
   25318    71    47  01000111
   25319    70    46  01000110
   25320    70    46  01000110
   25321    70    46  01000110
   25322    70    46  01000110
   25323    71    47  01000111
   25324    70    46  01000110
   25325    70    46  01000110
   25326    71    47  01000111
   25327    70    46  01000110
   25328    70    46  01000110
   25329    70    46  01000110
   25330    70    46  01000110
   25331    71    47  01000111
   25332    70    46  01000110
   25333    70    46  01000110
   25334    71    47  01000111
   25335    70    46  01000110
   25336    70    46  01000110
   25337    70    46  01000110
   25338    70    46  01000110
   25339    71    47  01000111
   25340    71    47  01000111
   25341    70    46  01000110
   25342    71    47  01000111
   25343    70    46  01000110
   25344    70    46  01000110
   25345    70    46  01000110
   25346    70    46  01000110
   25347    71    47  01000111
   25348    70    46  01000110
   25349    70    46  01000110
   25350    70    46  01000110
   25351    70    46  01000110
   25352    71    47  01000111
   25353    70    46  01000110
   25354    70    46  01000110
   25355    71    47  01000111
   25356    70    46  01000110
   25357    70    46  01000110
   25358    71    47  01000111
   25359    70    46  01000110
   25360    70    46  01000110
   25361    70    46  01000110
   25362    70    46  01000110
   25363    70    46  01000110
   25364    70    46  01000110
   25365    70    46  01000110
   25366    71    47  01000111
   25367    70    46  01000110
   25368    71    47  01000111
   25369    70    46  01000110
   25370    70    46  01000110
   25371    70    46  01000110
   25372    70    46  01000110
   25373    70    46  01000110
   25374    71    47  01000111
   25375    70    46  01000110
   25376    70    46  01000110
   25377    70    46  01000110
   25378    70    46  01000110
   25379    71    47  01000111
   25380    70    46  01000110
   25381    70    46  01000110
   25382    71    47  01000111
   25383    70    46  01000110
   25384    70    46  01000110
   25385    70    46  01000110
   25386    70    46  01000110
   25387    71    47  01000111
   25388    70    46  01000110
   25389    70    46  01000110
   25390    71    47  01000111
   25391    70    46  01000110
   25392    70    46  01000110
   25393    70    46  01000110
   25394    70    46  01000110
   25395    71    47  01000111
   25396    70    46  01000110
   25397    70    46  01000110
   25398    71    47  01000111
   25399    70    46  01000110
   25400    70    46  01000110
   25401    70    46  01000110
   25402    70    46  01000110
   25403    70    46  01000110
   25404    70    46  01000110
   25405    70    46  01000110
   25406    71    47  01000111
   25407    70    46  01000110
   25408    70    46  01000110
   25409    70    46  01000110
   25410    70    46  01000110
   25411    70    46  01000110
   25412    70    46  01000110
   25413    70    46  01000110
   25414    71    47  01000111
   25415    70    46  01000110
   25416    70    46  01000110
   25417    70    46  01000110
   25418    70    46  01000110
   25419    71    47  01000111
   25420    70    46  01000110
   25421    70    46  01000110
   25422    71    47  01000111
   25423    70    46  01000110
   25424    70    46  01000110
   25425    70    46  01000110
   25426    70    46  01000110
   25427    70    46  01000110
   25428    70    46  01000110
   25429    70    46  01000110
   25430    70    46  01000110
   25431    70    46  01000110
   25432    70    46  01000110
   25433    70    46  01000110
   25434    70    46  01000110
   25435    71    47  01000111
   25436    70    46  01000110
   25437    70    46  01000110
   25438    71    47  01000111
   25439    70    46  01000110
   25440    70    46  01000110
   25441    70    46  01000110
   25442    70    46  01000110
   25443    70    46  01000110
   25444    70    46  01000110
   25445    70    46  01000110
   25446    71    47  01000111
   25447    70    46  01000110
   25448    70    46  01000110
   25449    70    46  01000110
   25450    70    46  01000110
   25451    70    46  01000110
   25452    70    46  01000110
   25453    70    46  01000110
   25454    70    46  01000110
   25455    70    46  01000110
   25456    70    46  01000110
   25457    70    46  01000110
   25458    70    46  01000110
   25459    70    46  01000110
   25460    70    46  01000110
   25461    70    46  01000110
   25462    70    46  01000110
   25463    70    46  01000110
   25464    71    47  01000111
   25465    70    46  01000110
   25466    70    46  01000110
   25467    70    46  01000110
   25468    70    46  01000110
   25469    70    46  01000110
   25470    71    47  01000111
   25471    70    46  01000110
   25472    70    46  01000110
   25473    70    46  01000110
   25474    70    46  01000110
   25475    70    46  01000110
   25476    70    46  01000110
   25477    70    46  01000110
   25478    71    47  01000111
   25479    70    46  01000110
   25480    70    46  01000110
   25481    70    46  01000110
   25482    70    46  01000110
   25483    70    46  01000110
   25484    70    46  01000110
   25485    70    46  01000110
   25486    71    47  01000111
   25487    70    46  01000110
   25488    70    46  01000110
   25489    70    46  01000110
   25490    70    46  01000110
   25491    70    46  01000110
   25492    70    46  01000110
   25493    70    46  01000110
   25494    71    47  01000111
   25495    70    46  01000110
   25496    70    46  01000110
   25497    70    46  01000110
   25498    70    46  01000110
   25499    71    47  01000111
   25500    70    46  01000110
   25501    70    46  01000110
   25502    71    47  01000111
   25503    70    46  01000110
   25504    71    47  01000111
   25505    70    46  01000110
   25506    70    46  01000110
   25507    70    46  01000110
   25508    70    46  01000110
   25509    70    46  01000110
   25510    71    47  01000111
   25511    70    46  01000110
   25512    70    46  01000110
   25513    70    46  01000110
   25514    70    46  01000110
   25515    71    47  01000111
   25516    70    46  01000110
   25517    70    46  01000110
   25518    71    47  01000111
   25519    70    46  01000110
   25520    70    46  01000110
   25521    70    46  01000110
   25522    70    46  01000110
   25523    71    47  01000111
   25524    70    46  01000110
   25525    70    46  01000110
   25526    71    47  01000111
   25527    70    46  01000110
   25528    70    46  01000110
   25529    70    46  01000110
   25530    70    46  01000110
   25531    71    47  01000111
   25532    70    46  01000110
   25533    70    46  01000110
   25534    71    47  01000111
   25535    70    46  01000110
   25536    70    46  01000110
   25537    70    46  01000110
   25538    70    46  01000110
   25539    70    46  01000110
   25540    70    46  01000110
   25541    70    46  01000110
   25542    71    47  01000111
   25543    70    46  01000110
   25544    70    46  01000110
   25545    70    46  01000110
   25546    70    46  01000110
   25547    71    47  01000111
   25548    70    46  01000110
   25549    70    46  01000110
   25550    71    47  01000111
   25551    70    46  01000110
   25552    71    47  01000111
   25553    70    46  01000110
   25554    70    46  01000110
   25555    71    47  01000111
   25556    70    46  01000110
   25557    70    46  01000110
   25558    71    47  01000111
   25559    70    46  01000110
   25560    71    47  01000111
   25561    70    46  01000110
   25562    70    46  01000110
   25563    71    47  01000111
   25564    70    46  01000110
   25565    70    46  01000110
   25566    71    47  01000111
   25567    70    46  01000110
   25568    71    47  01000111
   25569    70    46  01000110
   25570    70    46  01000110
   25571    71    47  01000111
   25572    70    46  01000110
   25573    70    46  01000110
   25574    71    47  01000111
   25575    70    46  01000110
   25576    70    46  01000110
   25577    70    46  01000110
   25578    70    46  01000110
   25579    71    47  01000111
   25580    71    47  01000111
   25581    70    46  01000110
   25582    71    47  01000111
   25583    70    46  01000110
   25584    70    46  01000110
   25585    70    46  01000110
   25586    70    46  01000110
   25587    71    47  01000111
   25588    70    46  01000110
   25589    70    46  01000110
   25590    71    47  01000111
   25591    70    46  01000110
   25592    71    47  01000111
   25593    70    46  01000110
   25594    70    46  01000110
   25595    71    47  01000111
   25596    70    46  01000110
   25597    70    46  01000110
   25598    71    47  01000111
   25599    70    46  01000110
   25600    71    47  01000111
   25601    70    46  01000110
   25602    70    46  01000110
   25603    71    47  01000111
   25604    70    46  01000110
   25605    70    46  01000110
   25606    71    47  01000111
   25607    70    46  01000110
   25608    70    46  01000110
   25609    70    46  01000110
   25610    70    46  01000110
   25611    71    47  01000111
   25612    70    46  01000110
   25613    70    46  01000110
   25614    71    47  01000111
   25615    70    46  01000110
   25616    70    46  01000110
   25617    70    46  01000110
   25618    70    46  01000110
   25619    71    47  01000111
   25620    70    46  01000110
   25621    70    46  01000110
   25622    71    47  01000111
   25623    70    46  01000110
   25624    71    47  01000111
   25625    70    46  01000110
   25626    70    46  01000110
   25627    70    46  01000110
   25628    70    46  01000110
   25629    70    46  01000110
   25630    71    47  01000111
   25631    70    46  01000110
   25632    70    46  01000110
   25633    70    46  01000110
   25634    70    46  01000110
   25635    71    47  01000111
   25636    70    46  01000110
   25637    70    46  01000110
   25638    71    47  01000111
   25639    70    46  01000110
   25640    70    46  01000110
   25641    70    46  01000110
   25642    70    46  01000110
   25643    70    46  01000110
   25644    70    46  01000110
   25645    70    46  01000110
   25646    71    47  01000111
   25647    70    46  01000110
   25648    70    46  01000110
   25649    70    46  01000110
   25650    70    46  01000110
   25651    71    47  01000111
   25652    70    46  01000110
   25653    70    46  01000110
   25654    71    47  01000111
   25655    70    46  01000110
   25656    71    47  01000111
   25657    70    46  01000110
   25658    70    46  01000110
   25659    70    46  01000110
   25660    70    46  01000110
   25661    70    46  01000110
   25662    71    47  01000111
   25663    70    46  01000110
   25664    70    46  01000110
   25665    70    46  01000110
   25666    70    46  01000110
   25667    71    47  01000111
   25668    70    46  01000110
   25669    70    46  01000110
   25670    71    47  01000111
   25671    70    46  01000110
   25672    70    46  01000110
   25673    70    46  01000110
   25674    70    46  01000110
   25675    71    47  01000111
   25676    70    46  01000110
   25677    70    46  01000110
   25678    71    47  01000111
   25679    70    46  01000110
   25680    70    46  01000110
   25681    70    46  01000110
   25682    70    46  01000110
   25683    70    46  01000110
   25684    70    46  01000110
   25685    70    46  01000110
   25686    71    47  01000111
   25687    70    46  01000110
   25688    70    46  01000110
   25689    70    46  01000110
   25690    70    46  01000110
   25691    70    46  01000110
   25692    70    46  01000110
   25693    70    46  01000110
   25694    70    46  01000110
   25695    70    46  01000110
   25696    70    46  01000110
   25697    70    46  01000110
   25698    70    46  01000110
   25699    71    47  01000111
   25700    70    46  01000110
   25701    70    46  01000110
   25702    71    47  01000111
   25703    70    46  01000110
   25704    70    46  01000110
   25705    70    46  01000110
   25706    70    46  01000110
   25707    70    46  01000110
   25708    70    46  01000110
   25709    70    46  01000110
   25710    71    47  01000111
   25711    70    46  01000110
   25712    70    46  01000110
   25713    70    46  01000110
   25714    70    46  01000110
   25715    70    46  01000110
   25716    70    46  01000110
   25717    70    46  01000110
   25718    70    46  01000110
   25719    70    46  01000110
   25720    70    46  01000110
   25721    70    46  01000110
   25722    70    46  01000110
   25723    70    46  01000110
   25724    70    46  01000110
   25725    70    46  01000110
   25726    70    46  01000110
   25727    70    46  01000110
   25728    71    47  01000111
   25729    70    46  01000110
   25730    70    46  01000110
   25731    71    47  01000111
   25732    70    46  01000110
   25733    70    46  01000110
   25734    71    47  01000111
   25735    70    46  01000110
   25736    70    46  01000110
   25737    70    46  01000110
   25738    70    46  01000110
   25739    70    46  01000110
   25740    70    46  01000110
   25741    70    46  01000110
   25742    70    46  01000110
   25743    70    46  01000110
   25744    71    47  01000111
   25745    70    46  01000110
   25746    70    46  01000110
   25747    70    46  01000110
   25748    70    46  01000110
   25749    70    46  01000110
   25750    70    46  01000110
   25751    70    46  01000110
   25752    71    47  01000111
   25753    70    46  01000110
   25754    70    46  01000110
   25755    71    47  01000111
   25756    70    46  01000110
   25757    70    46  01000110
   25758    70    46  01000110
   25759    70    46  01000110
   25760    71    47  01000111
   25761    70    46  01000110
   25762    70    46  01000110
   25763    71    47  01000111
   25764    70    46  01000110
   25765    70    46  01000110
   25766    71    47  01000111
   25767    70    46  01000110
   25768    70    46  01000110
   25769    70    46  01000110
   25770    70    46  01000110
   25771    71    47  01000111
   25772    70    46  01000110
   25773    70    46  01000110
   25774    71    47  01000111
   25775    70    46  01000110
   25776    70    46  01000110
   25777    70    46  01000110
   25778    70    46  01000110
   25779    71    47  01000111
   25780    70    46  01000110
   25781    70    46  01000110
   25782    71    47  01000111
   25783    70    46  01000110
   25784    70    46  01000110
   25785    70    46  01000110
   25786    70    46  01000110
   25787    71    47  01000111
   25788    70    46  01000110
   25789    70    46  01000110
   25790    71    47  01000111
   25791    70    46  01000110
   25792    70    46  01000110
   25793    70    46  01000110
   25794    70    46  01000110
   25795    71    47  01000111
   25796    70    46  01000110
   25797    70    46  01000110
   25798    71    47  01000111
   25799    70    46  01000110
   25800    70    46  01000110
   25801    70    46  01000110
   25802    70    46  01000110
   25803    70    46  01000110
   25804    70    46  01000110
   25805    70    46  01000110
   25806    70    46  01000110
   25807    70    46  01000110
   25808    71    47  01000111
   25809    70    46  01000110
   25810    70    46  01000110
   25811    71    47  01000111
   25812    70    46  01000110
   25813    70    46  01000110
   25814    71    47  01000111
   25815    70    46  01000110
   25816    70    46  01000110
   25817    70    46  01000110
   25818    70    46  01000110
   25819    71    47  01000111
   25820    70    46  01000110
   25821    70    46  01000110
   25822    71    47  01000111
   25823    70    46  01000110
   25824    70    46  01000110
   25825    70    46  01000110
   25826    70    46  01000110
   25827    71    47  01000111
   25828    70    46  01000110
   25829    70    46  01000110
   25830    71    47  01000111
   25831    70    46  01000110
   25832    70    46  01000110
   25833    70    46  01000110
   25834    70    46  01000110
   25835    71    47  01000111
   25836    70    46  01000110
   25837    70    46  01000110
   25838    70    46  01000110
   25839    70    46  01000110
   25840    71    47  01000111
   25841    70    46  01000110
   25842    70    46  01000110
   25843    71    47  01000111
   25844    70    46  01000110
   25845    70    46  01000110
   25846    71    47  01000111
   25847    70    46  01000110
   25848    70    46  01000110
   25849    70    46  01000110
   25850    70    46  01000110
   25851    71    47  01000111
   25852    70    46  01000110
   25853    70    46  01000110
   25854    71    47  01000111
   25855    70    46  01000110
   25856    71    47  01000111
   25857    70    46  01000110
   25858    70    46  01000110
   25859    71    47  01000111
   25860    70    46  01000110
   25861    70    46  01000110
   25862    71    47  01000111
   25863    70    46  01000110
   25864    70    46  01000110
   25865    70    46  01000110
   25866    70    46  01000110
   25867    71    47  01000111
   25868    70    46  01000110
   25869    70    46  01000110
   25870    71    47  01000111
   25871    70    46  01000110
   25872    70    46  01000110
   25873    70    46  01000110
   25874    70    46  01000110
   25875    71    47  01000111
   25876    70    46  01000110
   25877    70    46  01000110
   25878    71    47  01000111
   25879    70    46  01000110
   25880    70    46  01000110
   25881    70    46  01000110
   25882    70    46  01000110
   25883    71    47  01000111
   25884    70    46  01000110
   25885    70    46  01000110
   25886    70    46  01000110
   25887    70    46  01000110
   25888    71    47  01000111
   25889    70    46  01000110
   25890    70    46  01000110
   25891    71    47  01000111
   25892    70    46  01000110
   25893    70    46  01000110
   25894    71    47  01000111
   25895    70    46  01000110
   25896    71    47  01000111
   25897    70    46  01000110
   25898    70    46  01000110
   25899    71    47  01000111
   25900    70    46  01000110
   25901    70    46  01000110
   25902    71    47  01000111
   25903    70    46  01000110
   25904    70    46  01000110
   25905    70    46  01000110
   25906    70    46  01000110
   25907    71    47  01000111
   25908    70    46  01000110
   25909    70    46  01000110
   25910    71    47  01000111
   25911    70    46  01000110
   25912    70    46  01000110
   25913    70    46  01000110
   25914    70    46  01000110
   25915    71    47  01000111
   25916    70    46  01000110
   25917    70    46  01000110
   25918    71    47  01000111
   25919    70    46  01000110
   25920    70    46  01000110
   25921    70    46  01000110
   25922    70    46  01000110
   25923    70    46  01000110
   25924    70    46  01000110
   25925    70    46  01000110
   25926    71    47  01000111
   25927    70    46  01000110
   25928    70    46  01000110
   25929    70    46  01000110
   25930    70    46  01000110
   25931    71    47  01000111
   25932    70    46  01000110
   25933    70    46  01000110
   25934    71    47  01000111
   25935    70    46  01000110
   25936    70    46  01000110
   25937    70    46  01000110
   25938    70    46  01000110
   25939    70    46  01000110
   25940    70    46  01000110
   25941    70    46  01000110
   25942    70    46  01000110
   25943    70    46  01000110
   25944    71    47  01000111
   25945    70    46  01000110
   25946    70    46  01000110
   25947    70    46  01000110
   25948    70    46  01000110
   25949    70    46  01000110
   25950    71    47  01000111
   25951    70    46  01000110
   25952    70    46  01000110
   25953    70    46  01000110
   25954    70    46  01000110
   25955    70    46  01000110
   25956    70    46  01000110
   25957    70    46  01000110
   25958    71    47  01000111
   25959    70    46  01000110
   25960    70    46  01000110
   25961    70    46  01000110
   25962    70    46  01000110
   25963    70    46  01000110
   25964    70    46  01000110
   25965    70    46  01000110
   25966    70    46  01000110
   25967    70    46  01000110
   25968    70    46  01000110
   25969    70    46  01000110
   25970    70    46  01000110
   25971    70    46  01000110
   25972    70    46  01000110
   25973    70    46  01000110
   25974    71    47  01000111
   25975    70    46  01000110
   25976    70    46  01000110
   25977    70    46  01000110
   25978    70    46  01000110
   25979    71    47  01000111
   25980    70    46  01000110
   25981    70    46  01000110
   25982    71    47  01000111
   25983    70    46  01000110
   25984    70    46  01000110
   25985    70    46  01000110
   25986    70    46  01000110
   25987    70    46  01000110
   25988    70    46  01000110
   25989    70    46  01000110
   25990    71    47  01000111
   25991    70    46  01000110
   25992    70    46  01000110
   25993    70    46  01000110
   25994    70    46  01000110
   25995    71    47  01000111
   25996    70    46  01000110
   25997    70    46  01000110
   25998    71    47  01000111
   25999    70    46  01000110
   26000    70    46  01000110
   26001    70    46  01000110
   26002    70    46  01000110
   26003    71    47  01000111
   26004    70    46  01000110
   26005    70    46  01000110
   26006    71    47  01000111
   26007    70    46  01000110
   26008    70    46  01000110
   26009    70    46  01000110
   26010    70    46  01000110
   26011    71    47  01000111
   26012    70    46  01000110
   26013    70    46  01000110
   26014    71    47  01000111
   26015    70    46  01000110
   26016    70    46  01000110
   26017    70    46  01000110
   26018    70    46  01000110
   26019    71    47  01000111
   26020    70    46  01000110
   26021    70    46  01000110
   26022    71    47  01000111
   26023    70    46  01000110
   26024    70    46  01000110
   26025    70    46  01000110
   26026    70    46  01000110
   26027    71    47  01000111
   26028    70    46  01000110
   26029    70    46  01000110
   26030    71    47  01000111
   26031    70    46  01000110
   26032    70    46  01000110
   26033    70    46  01000110
   26034    70    46  01000110
   26035    70    46  01000110
   26036    70    46  01000110
   26037    70    46  01000110
   26038    71    47  01000111
   26039    70    46  01000110
   26040    70    46  01000110
   26041    70    46  01000110
   26042    70    46  01000110
   26043    70    46  01000110
   26044    70    46  01000110
   26045    70    46  01000110
   26046    71    47  01000111
   26047    70    46  01000110
   26048    70    46  01000110
   26049    70    46  01000110
   26050    70    46  01000110
   26051    71    47  01000111
   26052    70    46  01000110
   26053    70    46  01000110
   26054    71    47  01000111
   26055    70    46  01000110
   26056    70    46  01000110
   26057    70    46  01000110
   26058    70    46  01000110
   26059    70    46  01000110
   26060    70    46  01000110
   26061    70    46  01000110
   26062    71    47  01000111
   26063    70    46  01000110
   26064    71    47  01000111
   26065    70    46  01000110
   26066    70    46  01000110
   26067    70    46  01000110
   26068    70    46  01000110
   26069    70    46  01000110
   26070    71    47  01000111
   26071    70    46  01000110
   26072    71    47  01000111
   26073    70    46  01000110
   26074    70    46  01000110
   26075    70    46  01000110
   26076    70    46  01000110
   26077    70    46  01000110
   26078    71    47  01000111
   26079    70    46  01000110
   26080    70    46  01000110
   26081    70    46  01000110
   26082    70    46  01000110
   26083    71    47  01000111
   26084    70    46  01000110
   26085    70    46  01000110
   26086    71    47  01000111
   26087    70    46  01000110
   26088    70    46  01000110
   26089    70    46  01000110
   26090    70    46  01000110
   26091    70    46  01000110
   26092    70    46  01000110
   26093    70    46  01000110
   26094    71    47  01000111
   26095    70    46  01000110
   26096    70    46  01000110
   26097    70    46  01000110
   26098    70    46  01000110
   26099    71    47  01000111
   26100    70    46  01000110
   26101    70    46  01000110
   26102    71    47  01000111
   26103    70    46  01000110
   26104    70    46  01000110
   26105    70    46  01000110
   26106    70    46  01000110
   26107    71    47  01000111
   26108    70    46  01000110
   26109    70    46  01000110
   26110    71    47  01000111
   26111    70    46  01000110
   26112    71    47  01000111
   26113    70    46  01000110
   26114    70    46  01000110
   26115    71    47  01000111
   26116    70    46  01000110
   26117    70    46  01000110
   26118    71    47  01000111
   26119    70    46  01000110
   26120    70    46  01000110
   26121    70    46  01000110
   26122    70    46  01000110
   26123    71    47  01000111
   26124    70    46  01000110
   26125    70    46  01000110
   26126    71    47  01000111
   26127    70    46  01000110
   26128    70    46  01000110
   26129    70    46  01000110
   26130    70    46  01000110
   26131    70    46  01000110
   26132    70    46  01000110
   26133    70    46  01000110
   26134    71    47  01000111
   26135    70    46  01000110
   26136    70    46  01000110
   26137    70    46  01000110
   26138    70    46  01000110
   26139    70    46  01000110
   26140    70    46  01000110
   26141    70    46  01000110
   26142    71    47  01000111
   26143    70    46  01000110
   26144    70    46  01000110
   26145    70    46  01000110
   26146    70    46  01000110
   26147    70    46  01000110
   26148    70    46  01000110
   26149    70    46  01000110
   26150    71    47  01000111
   26151    70    46  01000110
   26152    71    47  01000111
   26153    70    46  01000110
   26154    70    46  01000110
   26155    71    47  01000111
   26156    70    46  01000110
   26157    70    46  01000110
   26158    71    47  01000111
   26159    70    46  01000110
   26160    70    46  01000110
   26161    70    46  01000110
   26162    70    46  01000110
   26163    71    47  01000111
   26164    70    46  01000110
   26165    70    46  01000110
   26166    71    47  01000111
   26167    70    46  01000110
   26168    71    47  01000111
   26169    70    46  01000110
   26170    70    46  01000110
   26171    70    46  01000110
   26172    70    46  01000110
   26173    70    46  01000110
   26174    71    47  01000111
   26175    70    46  01000110
   26176    70    46  01000110
   26177    70    46  01000110
   26178    70    46  01000110
   26179    71    47  01000111
   26180    70    46  01000110
   26181    70    46  01000110
   26182    71    47  01000111
   26183    70    46  01000110
   26184    70    46  01000110
   26185    70    46  01000110
   26186    70    46  01000110
   26187    71    47  01000111
   26188    70    46  01000110
   26189    70    46  01000110
   26190    71    47  01000111
   26191    70    46  01000110
   26192    70    46  01000110
   26193    70    46  01000110
   26194    70    46  01000110
   26195    70    46  01000110
   26196    70    46  01000110
   26197    70    46  01000110
   26198    71    47  01000111
   26199    70    46  01000110
   26200    70    46  01000110
   26201    70    46  01000110
   26202    70    46  01000110
   26203    71    47  01000111
   26204    70    46  01000110
   26205    70    46  01000110
   26206    71    47  01000111
   26207    70    46  01000110
   26208    70    46  01000110
   26209    70    46  01000110
   26210    70    46  01000110
   26211    70    46  01000110
   26212    70    46  01000110
   26213    70    46  01000110
   26214    71    47  01000111
   26215    70    46  01000110
   26216    70    46  01000110
   26217    70    46  01000110
   26218    70    46  01000110
   26219    70    46  01000110
   26220    70    46  01000110
   26221    70    46  01000110
   26222    70    46  01000110
   26223    70    46  01000110
   26224    71    47  01000111
   26225    70    46  01000110
   26226    70    46  01000110
   26227    70    46  01000110
   26228    70    46  01000110
   26229    70    46  01000110
   26230    71    47  01000111
   26231    70    46  01000110
   26232    70    46  01000110
   26233    70    46  01000110
   26234    70    46  01000110
   26235    70    46  01000110
   26236    70    46  01000110
   26237    70    46  01000110
   26238    71    47  01000111
   26239    70    46  01000110
   26240    70    46  01000110
   26241    70    46  01000110
   26242    70    46  01000110
   26243    70    46  01000110
   26244    70    46  01000110
   26245    70    46  01000110
   26246    71    47  01000111
   26247    70    46  01000110
   26248    70    46  01000110
   26249    70    46  01000110
   26250    70    46  01000110
   26251    70    46  01000110
   26252    70    46  01000110
   26253    70    46  01000110
   26254    71    47  01000111
   26255    70    46  01000110
   26256    70    46  01000110
   26257    70    46  01000110
   26258    70    46  01000110
   26259    70    46  01000110
   26260    70    46  01000110
   26261    70    46  01000110
   26262    71    47  01000111
   26263    70    46  01000110
   26264    70    46  01000110
   26265    70    46  01000110
   26266    70    46  01000110
   26267    71    47  01000111
   26268    70    46  01000110
   26269    70    46  01000110
   26270    71    47  01000111
   26271    70    46  01000110
   26272    70    46  01000110
   26273    70    46  01000110
   26274    70    46  01000110
   26275    70    46  01000110
   26276    70    46  01000110
   26277    70    46  01000110
   26278    70    46  01000110
   26279    70    46  01000110
   26280    70    46  01000110
   26281    70    46  01000110
   26282    70    46  01000110
   26283    70    46  01000110
   26284    70    46  01000110
   26285    70    46  01000110
   26286    71    47  01000111
   26287    70    46  01000110
   26288    70    46  01000110
   26289    70    46  01000110
   26290    70    46  01000110
   26291    70    46  01000110
   26292    70    46  01000110
   26293    70    46  01000110
   26294    71    47  01000111
   26295    70    46  01000110
   26296    70    46  01000110
   26297    70    46  01000110
   26298    70    46  01000110
   26299    70    46  01000110
   26300    70    46  01000110
   26301    70    46  01000110
   26302    71    47  01000111
   26303    70    46  01000110
   26304    70    46  01000110
   26305    70    46  01000110
   26306    70    46  01000110
   26307    70    46  01000110
   26308    70    46  01000110
   26309    70    46  01000110
   26310    71    47  01000111
   26311    70    46  01000110
   26312    70    46  01000110
   26313    70    46  01000110
   26314    70    46  01000110
   26315    70    46  01000110
   26316    70    46  01000110
   26317    70    46  01000110
   26318    70    46  01000110
   26319    70    46  01000110
   26320    71    47  01000111
   26321    70    46  01000110
   26322    70    46  01000110
   26323    71    47  01000111
   26324    70    46  01000110
   26325    70    46  01000110
   26326    70    46  01000110
   26327    70    46  01000110
   26328    71    47  01000111
   26329    70    46  01000110
   26330    70    46  01000110
   26331    71    47  01000111
   26332    70    46  01000110
   26333    70    46  01000110
   26334    71    47  01000111
   26335    70    46  01000110
   26336    70    46  01000110
   26337    70    46  01000110
   26338    70    46  01000110
   26339    71    47  01000111
   26340    70    46  01000110
   26341    70    46  01000110
   26342    71    47  01000111
   26343    70    46  01000110
   26344    70    46  01000110
   26345    70    46  01000110
   26346    70    46  01000110
   26347    70    46  01000110
   26348    70    46  01000110
   26349    70    46  01000110
   26350    71    47  01000111
   26351    70    46  01000110
   26352    71    47  01000111
   26353    70    46  01000110
   26354    70    46  01000110
   26355    70    46  01000110
   26356    70    46  01000110
   26357    70    46  01000110
   26358    71    47  01000111
   26359    70    46  01000110
   26360    70    46  01000110
   26361    70    46  01000110
   26362    70    46  01000110
   26363    71    47  01000111
   26364    70    46  01000110
   26365    70    46  01000110
   26366    71    47  01000111
   26367    70    46  01000110
   26368    70    46  01000110
   26369    70    46  01000110
   26370    70    46  01000110
   26371    70    46  01000110
   26372    70    46  01000110
   26373    70    46  01000110
   26374    71    47  01000111
   26375    70    46  01000110
   26376    70    46  01000110
   26377    70    46  01000110
   26378    70    46  01000110
   26379    71    47  01000111
   26380    70    46  01000110
   26381    70    46  01000110
   26382    71    47  01000111
   26383    70    46  01000110
   26384    70    46  01000110
   26385    70    46  01000110
   26386    70    46  01000110
   26387    71    47  01000111
   26388    70    46  01000110
   26389    70    46  01000110
   26390    71    47  01000111
   26391    70    46  01000110
   26392    70    46  01000110
   26393    70    46  01000110
   26394    70    46  01000110
   26395    71    47  01000111
   26396    70    46  01000110
   26397    70    46  01000110
   26398    71    47  01000111
   26399    70    46  01000110
   26400    70    46  01000110
   26401    70    46  01000110
   26402    70    46  01000110
   26403    71    47  01000111
   26404    70    46  01000110
   26405    70    46  01000110
   26406    71    47  01000111
   26407    70    46  01000110
   26408    70    46  01000110
   26409    70    46  01000110
   26410    70    46  01000110
   26411    71    47  01000111
   26412    70    46  01000110
   26413    70    46  01000110
   26414    71    47  01000111
   26415    70    46  01000110
   26416    71    47  01000111
   26417    70    46  01000110
   26418    70    46  01000110
   26419    71    47  01000111
   26420    70    46  01000110
   26421    70    46  01000110
   26422    71    47  01000111
   26423    70    46  01000110
   26424    70    46  01000110
   26425    70    46  01000110
   26426    70    46  01000110
   26427    71    47  01000111
   26428    70    46  01000110
   26429    70    46  01000110
   26430    71    47  01000111
   26431    70    46  01000110
   26432    70    46  01000110
   26433    70    46  01000110
   26434    70    46  01000110
   26435    70    46  01000110
   26436    70    46  01000110
   26437    70    46  01000110
   26438    71    47  01000111
   26439    70    46  01000110
   26440    70    46  01000110
   26441    70    46  01000110
   26442    70    46  01000110
   26443    70    46  01000110
   26444    70    46  01000110
   26445    70    46  01000110
   26446    71    47  01000111
   26447    70    46  01000110
   26448    70    46  01000110
   26449    70    46  01000110
   26450    70    46  01000110
   26451    70    46  01000110
   26452    70    46  01000110
   26453    70    46  01000110
   26454    71    47  01000111
   26455    70    46  01000110
   26456    70    46  01000110
   26457    70    46  01000110
   26458    70    46  01000110
   26459    70    46  01000110
   26460    70    46  01000110
   26461    70    46  01000110
   26462    70    46  01000110
   26463    70    46  01000110
