File: CAP_7_00_00_13_53_56.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
      95   155    9b  10011011
      96   147    93  10010011
      97   147    93  10010011
      98   150    96  10010110
      99   150    96  10010110
     100   149    95  10010101
     101   145    91  10010001
     102   147    93  10010011
     103   152    98  10011000
     104   146    92  10010010
     105   147    93  10010011
     106   146    92  10010010
     107   151    97  10010111
     108   147    93  10010011
     109   147    93  10010011
     110   144    90  10010000
     111   153    99  10011001
     112   148    94  10010100
     113   146    92  10010010
     114   148    94  10010100
     115   149    95  10010101
     116   150    96  10010110
     117   142    8e  10001110
     118   154    9a  10011010
     119   146    92  10010010
     120   147    93  10010011
     121   147    93  10010011
     122   151    97  10010111
     123   144    90  10010000
     124   147    93  10010011
     125   144    90  10010000
     126   151    97  10010111
     127   148    94  10010100
     128   143    8f  10001111
     129   149    95  10010101
     130   148    94  10010100
     131   148    94  10010100
     132   146    92  10010010
     133   150    96  10010110
     134   144    90  10010000
     135   150    96  10010110
     136   147    93  10010011
     137   147    93  10010011
     138   150    96  10010110
     139   145    91  10010001
     140   147    93  10010011
     141   145    91  10010001
     142   151    97  10010111
     143   143    8f  10001111
     144   145    91  10010001
     145   148    94  10010100
     146   147    93  10010011
     147   146    92  10010010
     148   146    92  10010010
     149   150    96  10010110
     150   141    8d  10001101
     151   149    95  10010101
     152   149    95  10010101
     153   146    92  10010010
     154   145    91  10010001
     155   146    92  10010010
     156   149    95  10010101
     157   142    8e  10001110
     158   148    94  10010100
     159   144    90  10010000
     160   143    8f  10001111
     161   146    92  10010010
     162   146    92  10010010
     163   144    90  10010000
     164   145    91  10010001
     165   145    91  10010001
     166   145    91  10010001
     167   148    94  10010100
     168   144    90  10010000
     169   147    93  10010011
     170   143    8f  10001111
     171   147    93  10010011
     172   147    93  10010011
     173   144    90  10010000
     174   143    8f  10001111
     175   149    95  10010101
     176   149    95  10010101
     177   140    8c  10001100
     178   144    90  10010000
     179   147    93  10010011
     180   143    8f  10001111
     181   148    94  10010100
     182   139    8b  10001011
     183   149    95  10010101
     184   145    91  10010001
     185   148    94  10010100
     186   143    8f  10001111
     187   146    92  10010010
     188   142    8e  10001110
     189   146    92  10010010
     190   145    91  10010001
     191   144    90  10010000
     192   144    90  10010000
     193   142    8e  10001110
     194   145    91  10010001
     195   147    93  10010011
     196   146    92  10010010
     197   143    8f  10001111
     198   145    91  10010001
     199   147    93  10010011
     200   147    93  10010011
     201   141    8d  10001101
     202   148    94  10010100
     203   141    8d  10001101
     204   147    93  10010011
     205   140    8c  10001100
     206   150    96  10010110
     207   141    8d  10001101
     208   143    8f  10001111
     209   142    8e  10001110
     210   151    97  10010111
     211   138    8a  10001010
     212   142    8e  10001110
     213   146    92  10010010
     214   143    8f  10001111
     215   144    90  10010000
     216   142    8e  10001110
     217   142    8e  10001110
     218   147    93  10010011
     219   142    8e  10001110
     220   143    8f  10001111
     221   145    91  10010001
     222   143    8f  10001111
     223   144    90  10010000
     224   141    8d  10001101
     225   145    91  10010001
     226   144    90  10010000
     227   142    8e  10001110
     228   142    8e  10001110
     229   147    93  10010011
     230   140    8c  10001100
     231   145    91  10010001
     232   142    8e  10001110
     233   146    92  10010010
     234   142    8e  10001110
     235   141    8d  10001101
     236   147    93  10010011
     237   144    90  10010000
     238   138    8a  10001010
     239   143    8f  10001111
     240   147    93  10010011
     241   143    8f  10001111
     242   140    8c  10001100
     243   139    8b  10001011
     244   145    91  10010001
     245   144    90  10010000
     246   140    8c  10001100
     247   138    8a  10001010
     248   143    8f  10001111
     249   142    8e  10001110
     250   139    8b  10001011
     251   141    8d  10001101
     252   145    91  10010001
     253   142    8e  10001110
     254   139    8b  10001011
     255   140    8c  10001100
     256   146    92  10010010
     257   139    8b  10001011
     258   141    8d  10001101
     259   142    8e  10001110
     260   144    90  10010000
     261   137    89  10001001
     262   142    8e  10001110
     263   140    8c  10001100
     264   142    8e  10001110
     265   139    8b  10001011
     266   140    8c  10001100
     267   142    8e  10001110
     268   145    91  10010001
     269   136    88  10001000
     270   141    8d  10001101
     271   142    8e  10001110
     272   139    8b  10001011
     273   138    8a  10001010
     274   145    91  10010001
     275   137    89  10001001
     276   139    8b  10001011
     277   140    8c  10001100
     278   137    89  10001001
     279   146    92  10010010
     280   138    8a  10001010
     281   140    8c  10001100
     282   139    8b  10001011
     283   145    91  10010001
     284   140    8c  10001100
     285   140    8c  10001100
     286   141    8d  10001101
     287   142    8e  10001110
     288   138    8a  10001010
     289   142    8e  10001110
     290   138    8a  10001010
     291   140    8c  10001100
     292   139    8b  10001011
     293   139    8b  10001011
     294   139    8b  10001011
     295   141    8d  10001101
     296   139    8b  10001011
     297   139    8b  10001011
     298   139    8b  10001011
     299   141    8d  10001101
     300   143    8f  10001111
     301   138    8a  10001010
     302   139    8b  10001011
     303   140    8c  10001100
     304   134    86  10000110
     305   144    90  10010000
     306   136    88  10001000
     307   137    89  10001001
     308   137    89  10001001
     309   140    8c  10001100
     310   139    8b  10001011
     311   141    8d  10001101
     312   140    8c  10001100
     313   139    8b  10001011
     314   138    8a  10001010
     315   139    8b  10001011
     316   141    8d  10001101
     317   135    87  10000111
     318   138    8a  10001010
     319   140    8c  10001100
     320   139    8b  10001011
     321   138    8a  10001010
     322   137    89  10001001
     323   139    8b  10001011
     324   141    8d  10001101
     325   135    87  10000111
     326   139    8b  10001011
     327   140    8c  10001100
     328   134    86  10000110
     329   138    8a  10001010
     330   139    8b  10001011
     331   136    88  10001000
     332   136    88  10001000
     333   138    8a  10001010
     334   134    86  10000110
     335   145    91  10010001
     336   135    87  10000111
     337   137    89  10001001
     338   138    8a  10001010
     339   141    8d  10001101
     340   140    8c  10001100
     341   134    86  10000110
     342   139    8b  10001011
     343   141    8d  10001101
     344   137    89  10001001
     345   138    8a  10001010
     346   138    8a  10001010
     347   138    8a  10001010
     348   135    87  10000111
     349   137    89  10001001
     350   138    8a  10001010
     351   138    8a  10001010
     352   135    87  10000111
     353   138    8a  10001010
     354   139    8b  10001011
     355   139    8b  10001011
     356   136    88  10001000
     357   138    8a  10001010
     358   137    89  10001001
     359   140    8c  10001100
     360   134    86  10000110
     361   139    8b  10001011
     362   138    8a  10001010
     363   134    86  10000110
     364   137    89  10001001
     365   134    86  10000110
     366   139    8b  10001011
     367   136    88  10001000
     368   134    86  10000110
     369   137    89  10001001
     370   138    8a  10001010
     371   136    88  10001000
     372   137    89  10001001
     373   136    88  10001000
     374   135    87  10000111
     375   139    8b  10001011
     376   135    87  10000111
     377   135    87  10000111
     378   139    8b  10001011
     379   134    86  10000110
     380   135    87  10000111
     381   139    8b  10001011
     382   132    84  10000100
     383   138    8a  10001010
     384   131    83  10000011
     385   139    8b  10001011
     386   133    85  10000101
     387   136    88  10001000
     388   135    87  10000111
     389   134    86  10000110
     390   136    88  10001000
     391   136    88  10001000
     392   135    87  10000111
     393   133    85  10000101
     394   136    88  10001000
     395   136    88  10001000
     396   139    8b  10001011
     397   134    86  10000110
     398   135    87  10000111
     399   136    88  10001000
     400   135    87  10000111
     401   133    85  10000101
     402   135    87  10000111
     403   134    86  10000110
     404   134    86  10000110
     405   132    84  10000100
     406   135    87  10000111
     407   137    89  10001001
     408   132    84  10000100
     409   135    87  10000111
     410   131    83  10000011
     411   139    8b  10001011
     412   135    87  10000111
     413   133    85  10000101
     414   130    82  10000010
     415   140    8c  10001100
     416   136    88  10001000
     417   132    84  10000100
     418   133    85  10000101
     419   137    89  10001001
     420   134    86  10000110
     421   130    82  10000010
     422   137    89  10001001
     423   135    87  10000111
     424   133    85  10000101
     425   133    85  10000101
     426   131    83  10000011
     427   137    89  10001001
     428   134    86  10000110
     429   135    87  10000111
     430   130    82  10000010
     431   137    89  10001001
     432   132    84  10000100
     433   134    86  10000110
     434   133    85  10000101
     435   135    87  10000111
     436   134    86  10000110
     437   134    86  10000110
     438   134    86  10000110
     439   134    86  10000110
     440   132    84  10000100
     441   134    86  10000110
     442   131    83  10000011
     443   133    85  10000101
     444   135    87  10000111
     445   132    84  10000100
     446   133    85  10000101
     447   135    87  10000111
     448   135    87  10000111
     449   130    82  10000010
     450   136    88  10001000
     451   129    81  10000001
     452   129    81  10000001
     453   136    88  10001000
     454   133    85  10000101
     455   131    83  10000011
     456   129    81  10000001
     457   138    8a  10001010
     458   130    82  10000010
     459   134    86  10000110
     460   135    87  10000111
     461   135    87  10000111
     462   128    80  10000000
     463   135    87  10000111
     464   135    87  10000111
     465   131    83  10000011
     466   134    86  10000110
     467   129    81  10000001
     468   132    84  10000100
     469   130    82  10000010
     470   136    88  10001000
     471   129    81  10000001
     472   128    80  10000000
     473   136    88  10001000
     474   130    82  10000010
     475   132    84  10000100
     476   132    84  10000100
     477   130    82  10000010
     478   130    82  10000010
     479   134    86  10000110
     480   133    85  10000101
     481   128    80  10000000
     482   132    84  10000100
     483   132    84  10000100
     484   130    82  10000010
     485   131    83  10000011
     486   132    84  10000100
     487   132    84  10000100
     488   130    82  10000010
     489   133    85  10000101
     490   130    82  10000010
     491   132    84  10000100
     492   132    84  10000100
     493   126    7e  01111110
     494   132    84  10000100
     495   133    85  10000101
     496   133    85  10000101
     497   128    80  10000000
     498   134    86  10000110
     499   131    83  10000011
     500   131    83  10000011
     501   124    7c  01111100
     502   136    88  10001000
     503   129    81  10000001
     504   129    81  10000001
     505   132    84  10000100
     506   130    82  10000010
     507   130    82  10000010
     508   129    81  10000001
     509   125    7d  01111101
     510   138    8a  10001010
     511   128    80  10000000
     512   126    7e  01111110
     513   129    81  10000001
     514   135    87  10000111
     515   128    80  10000000
     516   128    80  10000000
     517   124    7c  01111100
     518   136    88  10001000
     519   132    84  10000100
     520   127    7f  01111111
     521   132    84  10000100
     522   130    82  10000010
     523   131    83  10000011
     524   131    83  10000011
     525   126    7e  01111110
     526   132    84  10000100
     527   130    82  10000010
     528   121    79  01111001
     529   139    8b  10001011
     530   127    7f  01111111
     531   128    80  10000000
     532   126    7e  01111110
     533   131    83  10000011
     534   130    82  10000010
     535   131    83  10000011
     536   128    80  10000000
     537   130    82  10000010
     538   126    7e  01111110
     539   135    87  10000111
     540   127    7f  01111111
     541   130    82  10000010
     542   128    80  10000000
     543   130    82  10000010
     544   131    83  10000011
     545   129    81  10000001
     546   122    7a  01111010
     547   134    86  10000110
     548   127    7f  01111111
     549   133    85  10000101
     550   126    7e  01111110
     551   129    81  10000001
     552   125    7d  01111101
     553   129    81  10000001
     554   126    7e  01111110
     555   131    83  10000011
     556   125    7d  01111101
     557   129    81  10000001
     558   126    7e  01111110
     559   134    86  10000110
     560   123    7b  01111011
     561   132    84  10000100
     562   123    7b  01111011
     563   133    85  10000101
     564   126    7e  01111110
     565   131    83  10000011
     566   123    7b  01111011
     567   136    88  10001000
     568   123    7b  01111011
     569   131    83  10000011
     570   123    7b  01111011
     571   131    83  10000011
     572   124    7c  01111100
     573   131    83  10000011
     574   123    7b  01111011
     575   136    88  10001000
     576   120    78  01111000
     577   131    83  10000011
     578   124    7c  01111100
     579   132    84  10000100
     580   122    7a  01111010
     581   132    84  10000100
     582   122    7a  01111010
     583   136    88  10001000
     584   124    7c  01111100
     585   130    82  10000010
     586   126    7e  01111110
     587   131    83  10000011
     588   124    7c  01111100
     589   133    85  10000101
     590   122    7a  01111010
     591   131    83  10000011
     592   121    79  01111001
     593   132    84  10000100
     594   122    7a  01111010
     595   131    83  10000011
     596   127    7f  01111111
     597   127    7f  01111111
     598   125    7d  01111101
     599   130    82  10000010
     600   123    7b  01111011
     601   129    81  10000001
     602   126    7e  01111110
     603   125    7d  01111101
     604   125    7d  01111101
     605   127    7f  01111111
     606   126    7e  01111110
     607   131    83  10000011
     608   120    78  01111000
     609   133    85  10000101
     610   121    79  01111001
     611   125    7d  01111101
     612   129    81  10000001
     613   123    7b  01111011
     614   125    7d  01111101
     615   130    82  10000010
     616   127    7f  01111111
     617   125    7d  01111101
     618   124    7c  01111100
     619   125    7d  01111101
     620   131    83  10000011
     621   121    79  01111001
     622   125    7d  01111101
     623   128    80  10000000
     624   122    7a  01111010
     625   126    7e  01111110
     626   124    7c  01111100
     627   124    7c  01111100
     628   128    80  10000000
     629   122    7a  01111010
     630   122    7a  01111010
     631   131    83  10000011
     632   121    79  01111001
     633   126    7e  01111110
     634   123    7b  01111011
     635   128    80  10000000
     636   124    7c  01111100
     637   121    79  01111001
     638   125    7d  01111101
     639   130    82  10000010
     640   122    7a  01111010
     641   123    7b  01111011
     642   127    7f  01111111
     643   128    80  10000000
     644   121    79  01111001
     645   122    7a  01111010
     646   127    7f  01111111
     647   128    80  10000000
     648   116    74  01110100
     649   126    7e  01111110
     650   120    78  01111000
     651   133    85  10000101
     652   119    77  01110111
     653   124    7c  01111100
     654   122    7a  01111010
     655   135    87  10000111
     656   123    7b  01111011
     657   123    7b  01111011
     658   127    7f  01111111
     659   128    80  10000000
     660   121    79  01111001
     661   124    7c  01111100
     662   124    7c  01111100
     663   126    7e  01111110
     664   121    79  01111001
     665   125    7d  01111101
     666   127    7f  01111111
     667   125    7d  01111101
     668   123    7b  01111011
     669   126    7e  01111110
     670   123    7b  01111011
     671   123    7b  01111011
     672   125    7d  01111101
     673   121    79  01111001
     674   125    7d  01111101
     675   124    7c  01111100
     676   124    7c  01111100
     677   122    7a  01111010
     678   125    7d  01111101
     679   121    79  01111001
     680   121    79  01111001
     681   126    7e  01111110
     682   121    79  01111001
     683   122    7a  01111010
     684   123    7b  01111011
     685   125    7d  01111101
     686   122    7a  01111010
     687   122    7a  01111010
     688   120    78  01111000
     689   125    7d  01111101
     690   123    7b  01111011
     691   121    79  01111001
     692   123    7b  01111011
     693   124    7c  01111100
     694   121    79  01111001
     695   125    7d  01111101
     696   125    7d  01111101
     697   121    79  01111001
     698   124    7c  01111100
     699   121    79  01111001
     700   123    7b  01111011
     701   123    7b  01111011
     702   120    78  01111000
     703   123    7b  01111011
     704   121    79  01111001
     705   126    7e  01111110
     706   116    74  01110100
     707   124    7c  01111100
     708   122    7a  01111010
     709   122    7a  01111010
     710   121    79  01111001
     711   124    7c  01111100
     712   122    7a  01111010
     713   119    77  01110111
     714   124    7c  01111100
     715   120    78  01111000
     716   121    79  01111001
     717   120    78  01111000
     718   120    78  01111000
     719   124    7c  01111100
     720   120    78  01111000
     721   121    79  01111001
     722   122    7a  01111010
     723   123    7b  01111011
     724   125    7d  01111101
     725   117    75  01110101
     726   122    7a  01111010
     727   122    7a  01111010
     728   121    79  01111001
     729   121    79  01111001
     730   120    78  01111000
     731   119    77  01110111
     732   119    77  01110111
     733   121    79  01111001
     734   121    79  01111001
     735   122    7a  01111010
     736   116    74  01110100
     737   123    7b  01111011
     738   122    7a  01111010
     739   120    78  01111000
     740   118    76  01110110
     741   122    7a  01111010
     742   118    76  01110110
     743   124    7c  01111100
     744   119    77  01110111
     745   119    77  01110111
     746   121    79  01111001
     747   122    7a  01111010
     748   120    78  01111000
     749   118    76  01110110
     750   122    7a  01111010
     751   120    78  01111000
     752   119    77  01110111
     753   121    79  01111001
     754   120    78  01111000
     755   118    76  01110110
     756   118    76  01110110
     757   121    79  01111001
     758   119    77  01110111
     759   120    78  01111000
     760   115    73  01110011
     761   123    7b  01111011
     762   119    77  01110111
     763   120    78  01111000
     764   118    76  01110110
     765   121    79  01111001
     766   114    72  01110010
     767   125    7d  01111101
     768   118    76  01110110
     769   119    77  01110111
     770   118    76  01110110
     771   121    79  01111001
     772   121    79  01111001
     773   119    77  01110111
     774   118    76  01110110
     775   121    79  01111001
     776   117    75  01110101
     777   120    78  01111000
     778   117    75  01110101
     779   119    77  01110111
     780   119    77  01110111
     781   117    75  01110101
     782   119    77  01110111
     783   120    78  01111000
     784   115    73  01110011
     785   120    78  01111000
     786   114    72  01110010
     787   122    7a  01111010
     788   120    78  01111000
     789   115    73  01110011
     790   119    77  01110111
     791   122    7a  01111010
     792   118    76  01110110
     793   119    77  01110111
     794   120    78  01111000
     795   116    74  01110100
     796   116    74  01110100
     797   116    74  01110100
     798   119    77  01110111
     799   118    76  01110110
     800   111    6f  01101111
     801   120    78  01111000
     802   117    75  01110101
     803   121    79  01111001
     804   116    74  01110100
     805   116    74  01110100
     806   117    75  01110101
     807   122    7a  01111010
     808   115    73  01110011
     809   121    79  01111001
     810   117    75  01110101
     811   117    75  01110101
     812   116    74  01110100
     813   117    75  01110101
     814   118    76  01110110
     815   119    77  01110111
     816   113    71  01110001
     817   121    79  01111001
     818   114    72  01110010
     819   119    77  01110111
     820   119    77  01110111
     821   117    75  01110101
     822   118    76  01110110
     823   119    77  01110111
     824   120    78  01111000
     825   115    73  01110011
     826   120    78  01111000
     827   112    70  01110000
     828   114    72  01110010
     829   118    76  01110110
     830   116    74  01110100
     831   116    74  01110100
     832   113    71  01110001
     833   117    75  01110101
     834   118    76  01110110
     835   117    75  01110101
     836   115    73  01110011
     837   116    74  01110100
     838   118    76  01110110
     839   118    76  01110110
     840   118    76  01110110
     841   114    72  01110010
     842   115    73  01110011
     843   120    78  01111000
     844   120    78  01111000
     845   113    71  01110001
     846   118    76  01110110
     847   116    74  01110100
     848   116    74  01110100
     849   117    75  01110101
     850   114    72  01110010
     851   115    73  01110011
     852   118    76  01110110
     853   113    71  01110001
     854   115    73  01110011
     855   118    76  01110110
     856   116    74  01110100
     857   115    73  01110011
     858   116    74  01110100
     859   117    75  01110101
     860   118    76  01110110
     861   113    71  01110001
     862   114    72  01110010
     863   119    77  01110111
     864   118    76  01110110
     865   115    73  01110011
     866   116    74  01110100
     867   115    73  01110011
     868   114    72  01110010
     869   115    73  01110011
     870   118    76  01110110
     871   113    71  01110001
     872   111    6f  01101111
     873   121    79  01111001
     874   114    72  01110010
     875   118    76  01110110
     876   115    73  01110011
     877   110    6e  01101110
     878   121    79  01111001
     879   115    73  01110011
     880   111    6f  01101111
     881   117    75  01110101
     882   115    73  01110011
     883   116    74  01110100
     884   113    71  01110001
     885   114    72  01110010
     886   116    74  01110100
     887   117    75  01110101
     888   111    6f  01101111
     889   118    76  01110110
     890   118    76  01110110
     891   115    73  01110011
     892   114    72  01110010
     893   117    75  01110101
     894   113    71  01110001
     895   115    73  01110011
     896   113    71  01110001
     897   116    74  01110100
     898   114    72  01110010
     899   115    73  01110011
     900   117    75  01110101
     901   114    72  01110010
     902   116    74  01110100
     903   113    71  01110001
     904   118    76  01110110
     905   113    71  01110001
     906   114    72  01110010
     907   113    71  01110001
     908   115    73  01110011
     909   114    72  01110010
     910   115    73  01110011
     911   112    70  01110000
     912   112    70  01110000
     913   116    74  01110100
     914   114    72  01110010
     915   113    71  01110001
     916   112    70  01110000
     917   117    75  01110101
     918   110    6e  01101110
     919   118    76  01110110
     920   113    71  01110001
     921   116    74  01110100
     922   111    6f  01101111
     923   115    73  01110011
     924   116    74  01110100
     925   112    70  01110000
     926   112    70  01110000
     927   117    75  01110101
     928   115    73  01110011
     929   112    70  01110000
     930   110    6e  01101110
     931   116    74  01110100
     932   115    73  01110011
     933   112    70  01110000
     934   111    6f  01101111
     935   114    72  01110010
     936   113    71  01110001
     937   113    71  01110001
     938   110    6e  01101110
     939   115    73  01110011
     940   112    70  01110000
     941   113    71  01110001
     942   111    6f  01101111
     943   117    75  01110101
     944   114    72  01110010
     945   112    70  01110000
     946   112    70  01110000
     947   114    72  01110010
     948   114    72  01110010
     949   110    6e  01101110
     950   109    6d  01101101
     951   116    74  01110100
     952   111    6f  01101111
     953   113    71  01110001
     954   113    71  01110001
     955   114    72  01110010
     956   110    6e  01101110
     957   110    6e  01101110
     958   113    71  01110001
     959   115    73  01110011
     960   108    6c  01101100
     961   116    74  01110100
     962   109    6d  01101101
     963   118    76  01110110
     964   109    6d  01101101
     965   112    70  01110000
     966   116    74  01110100
     967   112    70  01110000
     968   109    6d  01101101
     969   113    71  01110001
     970   110    6e  01101110
     971   115    73  01110011
     972   112    70  01110000
     973   114    72  01110010
     974   113    71  01110001
     975   112    70  01110000
     976   107    6b  01101011
     977   116    74  01110100
     978   111    6f  01101111
     979   111    6f  01101111
     980   115    73  01110011
     981   110    6e  01101110
     982   112    70  01110000
     983   114    72  01110010
     984   112    70  01110000
     985   111    6f  01101111
     986   111    6f  01101111
     987   111    6f  01101111
     988   111    6f  01101111
     989   113    71  01110001
     990   113    71  01110001
     991   109    6d  01101101
     992   112    70  01110000
     993   110    6e  01101110
     994   110    6e  01101110
     995   112    70  01110000
     996   112    70  01110000
     997   111    6f  01101111
     998   110    6e  01101110
     999   112    70  01110000
    1000   111    6f  01101111
    1001   107    6b  01101011
    1002   113    71  01110001
    1003   108    6c  01101100
    1004   114    72  01110010
    1005   106    6a  01101010
    1006   109    6d  01101101
    1007   114    72  01110010
    1008   109    6d  01101101
    1009   110    6e  01101110
    1010   112    70  01110000
    1011   109    6d  01101101
    1012   112    70  01110000
    1013   108    6c  01101100
    1014   109    6d  01101101
    1015   113    71  01110001
    1016   108    6c  01101100
    1017   109    6d  01101101
    1018   112    70  01110000
    1019   111    6f  01101111
    1020   113    71  01110001
    1021   105    69  01101001
    1022   110    6e  01101110
    1023   114    72  01110010
    1024   108    6c  01101100
    1025   110    6e  01101110
    1026   110    6e  01101110
    1027   111    6f  01101111
    1028   110    6e  01101110
    1029   109    6d  01101101
    1030   109    6d  01101101
    1031   113    71  01110001
    1032   109    6d  01101101
    1033   106    6a  01101010
    1034   112    70  01110000
    1035   110    6e  01101110
    1036   110    6e  01101110
    1037   108    6c  01101100
    1038   111    6f  01101111
    1039   113    71  01110001
    1040   107    6b  01101011
    1041   112    70  01110000
    1042   110    6e  01101110
    1043   108    6c  01101100
    1044   110    6e  01101110
    1045   111    6f  01101111
    1046   104    68  01101000
    1047   114    72  01110010
    1048   108    6c  01101100
    1049   112    70  01110000
    1050   110    6e  01101110
    1051   106    6a  01101010
    1052   108    6c  01101100
    1053   109    6d  01101101
    1054   111    6f  01101111
    1055   108    6c  01101100
    1056   109    6d  01101101
    1057   109    6d  01101101
    1058   107    6b  01101011
    1059   108    6c  01101100
    1060   109    6d  01101101
    1061   109    6d  01101101
    1062   108    6c  01101100
    1063   109    6d  01101101
    1064   109    6d  01101101
    1065   109    6d  01101101
    1066   108    6c  01101100
    1067   109    6d  01101101
    1068   109    6d  01101101
    1069   107    6b  01101011
    1070   107    6b  01101011
    1071   108    6c  01101100
    1072   105    69  01101001
    1073   110    6e  01101110
    1074   105    69  01101001
    1075   109    6d  01101101
    1076   110    6e  01101110
    1077   105    69  01101001
    1078   107    6b  01101011
    1079   110    6e  01101110
    1080   108    6c  01101100
    1081   107    6b  01101011
    1082   106    6a  01101010
    1083   106    6a  01101010
    1084   109    6d  01101101
    1085   106    6a  01101010
    1086   106    6a  01101010
    1087   109    6d  01101101
    1088   107    6b  01101011
    1089   104    68  01101000
    1090   111    6f  01101111
    1091   105    69  01101001
    1092   107    6b  01101011
    1093   103    67  01100111
    1094   107    6b  01101011
    1095   111    6f  01101111
    1096   103    67  01100111
    1097   110    6e  01101110
    1098   102    66  01100110
    1099   112    70  01110000
    1100   101    65  01100101
    1101   107    6b  01101011
    1102   105    69  01101001
    1103   112    70  01110000
    1104   100    64  01100100
    1105   109    6d  01101101
    1106   106    6a  01101010
    1107   112    70  01110000
    1108   102    66  01100110
    1109   105    69  01101001
    1110   109    6d  01101101
    1111   110    6e  01101110
    1112   104    68  01101000
    1113   106    6a  01101010
    1114   107    6b  01101011
    1115   109    6d  01101101
    1116   108    6c  01101100
    1117   102    66  01100110
    1118   107    6b  01101011
    1119   110    6e  01101110
    1120   105    69  01101001
    1121   105    69  01101001
    1122   106    6a  01101010
    1123   107    6b  01101011
    1124   109    6d  01101101
    1125   104    68  01101000
    1126   107    6b  01101011
    1127   104    68  01101000
    1128   102    66  01100110
    1129   108    6c  01101100
    1130   105    69  01101001
    1131   102    66  01100110
    1132   103    67  01100111
    1133   109    6d  01101101
    1134   103    67  01100111
    1135   108    6c  01101100
    1136   107    6b  01101011
    1137   107    6b  01101011
    1138   103    67  01100111
    1139   106    6a  01101010
    1140   104    68  01101000
    1141   107    6b  01101011
    1142   102    66  01100110
    1143   106    6a  01101010
    1144   106    6a  01101010
    1145   106    6a  01101010
    1146   103    67  01100111
    1147   108    6c  01101100
    1148   109    6d  01101101
    1149   103    67  01100111
    1150   104    68  01101000
    1151   103    67  01100111
    1152   107    6b  01101011
    1153   103    67  01100111
    1154   104    68  01101000
    1155   105    69  01101001
    1156   104    68  01101000
    1157   105    69  01101001
    1158   101    65  01100101
    1159   107    6b  01101011
    1160   104    68  01101000
    1161   106    6a  01101010
    1162   103    67  01100111
    1163   107    6b  01101011
    1164   108    6c  01101100
    1165   102    66  01100110
    1166   103    67  01100111
    1167   106    6a  01101010
    1168   104    68  01101000
    1169   102    66  01100110
    1170   103    67  01100111
    1171   107    6b  01101011
    1172   103    67  01100111
    1173   103    67  01100111
    1174   100    64  01100100
    1175   110    6e  01101110
    1176   106    6a  01101010
    1177   100    64  01100100
    1178   103    67  01100111
    1179   107    6b  01101011
    1180   104    68  01101000
    1181   101    65  01100101
    1182   105    69  01101001
    1183   104    68  01101000
    1184   103    67  01100111
    1185   103    67  01100111
    1186   102    66  01100110
    1187   104    68  01101000
    1188   104    68  01101000
    1189   102    66  01100110
    1190   104    68  01101000
    1191   103    67  01100111
    1192    99    63  01100011
    1193   108    6c  01101100
    1194   103    67  01100111
    1195   103    67  01100111
    1196   108    6c  01101100
    1197   101    65  01100101
    1198   104    68  01101000
    1199   103    67  01100111
    1200   103    67  01100111
